14462
x y z px py pz
-2.896990000e-03 -4.599390000e-03 0.000000000e+00 -2.330103968e-02 1.555446970e-04 2.754055214e-01
-2.882460000e-03 -4.598440000e-03 0.000000000e+00 2.818905729e-02 -2.252201956e-03 2.749606916e-01
-2.522540000e-04 1.143970000e-02 0.000000000e+00 -2.528677909e-02 3.917105464e-02 2.344442632e-01
-9.492860000e-03 1.397970000e-03 0.000000000e+00 -4.852260860e-03 -1.079895460e-02 2.624136503e-01
-5.525890000e-03 -1.680990000e-02 0.000000000e+00 -1.556100018e-02 -4.708505101e-03 2.535814115e-01
-9.455500000e-03 1.404860000e-03 0.000000000e+00 4.651405983e-02 -1.680832202e-02 2.625906358e-01
-9.480370000e-03 1.416290000e-03 0.000000000e+00 2.438244945e-02 8.601551895e-03 2.650315213e-01
1.283270000e-02 2.976990000e-03 0.000000000e+00 3.646137830e-02 1.620089266e-02 2.518153424e-01
1.278000000e-02 2.963050000e-03 0.000000000e+00 -2.183565656e-02 -1.116456688e-02 2.558102931e-01
1.281200000e-02 2.958270000e-03 0.000000000e+00 -5.854481456e-03 -1.817839798e-02 2.550881544e-01
-1.826140000e-02 -1.855830000e-02 0.000000000e+00 3.917805835e-02 -8.457237732e-03 2.622158430e-01
-1.827460000e-02 -1.857810000e-02 0.000000000e+00 1.440775511e-02 -2.786887444e-02 2.628092649e-01
-1.829750000e-02 -1.856350000e-02 0.000000000e+00 -2.941508409e-02 -1.225884833e-02 2.634537950e-01
9.936630000e-03 2.037980000e-03 0.000000000e+00 -6.473750867e-03 -7.242691328e-03 2.373668900e-01
1.275670000e-02 2.962950000e-03 0.000000000e+00 -4.014296055e-02 -1.198381098e-02 2.488340359e-01
-1.257570000e-02 3.633040000e-03 0.000000000e+00 4.408954783e-02 -2.478942145e-02 2.733204998e-01
-1.258330000e-02 3.633740000e-03 0.000000000e+00 1.049751139e-02 -1.606337398e-02 2.772851642e-01
-6.561990000e-03 1.422440000e-03 0.000000000e+00 -2.771479295e-02 2.464622409e-02 2.377558796e-01
1.438250000e-02 1.434340000e-02 0.000000000e+00 2.855296597e-02 -4.551016403e-02 2.719916889e-01
-1.966750000e-03 -8.373830000e-03 0.000000000e+00 -3.983564938e-02 -7.048376397e-03 2.715572700e-01
3.837990000e-03 1.738880000e-03 0.000000000e+00 2.860218119e-02 -2.045990192e-02 2.722794086e-01
-1.735170000e-02 -8.021000000e-03 0.000000000e+00 2.023777093e-02 -3.190338659e-02 2.716547540e-01
1.360370000e-02 -2.235230000e-03 0.000000000e+00 -3.982391344e-02 2.816009603e-02 2.731946224e-01
-1.637880000e-02 1.378930000e-03 0.000000000e+00 -2.272313944e-02 2.496782662e-02 2.731378356e-01
-6.095940000e-04 -7.261090000e-03 0.000000000e+00 1.291852154e-03 -4.090333568e-02 2.720901193e-01
-7.078060000e-03 1.864200000e-03 0.000000000e+00 -4.436884419e-02 -1.829329659e-02 2.741060504e-01
-9.388830000e-03 -8.242840000e-03 0.000000000e+00 -3.502760650e-02 -1.439753349e-02 2.769169965e-01
-9.715270000e-03 3.704600000e-03 0.000000000e+00 -3.945527253e-02 -3.387682219e-03 2.593216096e-01
3.901860000e-03 -5.205950000e-03 0.000000000e+00 -4.209235642e-02 2.087870450e-02 2.406747206e-01
3.937450000e-03 -5.224810000e-03 0.000000000e+00 -1.837005340e-02 -5.234133095e-03 2.457647099e-01
3.964340000e-03 -5.175790000e-03 0.000000000e+00 -1.525756943e-04 2.017322328e-02 2.455243125e-01
2.074050000e-03 5.915310000e-03 0.000000000e+00 3.009908098e-02 -3.907243492e-03 2.481383977e-01
3.923250000e-03 -5.233630000e-03 0.000000000e+00 -3.811226494e-02 -1.016076572e-03 2.433957543e-01
1.072530000e-02 1.117400000e-03 0.000000000e+00 1.459193360e-02 2.381107970e-05 2.607800836e-01
1.074090000e-02 1.137640000e-03 0.000000000e+00 2.066102180e-02 9.897653594e-03 2.553304447e-01
1.070630000e-02 1.076350000e-03 0.000000000e+00 1.039255047e-02 -4.240799633e-02 2.551894241e-01
-2.502240000e-03 -6.398940000e-03 0.000000000e+00 4.150215238e-02 -8.413209041e-04 2.430559800e-01
-6.911660000e-03 3.055180000e-03 0.000000000e+00 -2.585464699e-02 2.607081537e-02 2.658360009e-01
1.521940000e-02 1.074580000e-03 0.000000000e+00 4.099722317e-02 1.018310186e-02 2.588351361e-01
-6.845060000e-03 -1.146160000e-02 0.000000000e+00 -3.253788433e-02 -1.644886164e-02 2.397216489e-01
-6.778810000e-03 -1.147620000e-02 0.000000000e+00 1.123829507e-02 4.928203728e-03 2.388073816e-01
1.395520000e-03 -1.258260000e-03 0.000000000e+00 -1.358235912e-02 -2.409217431e-02 2.470632345e-01
7.402810000e-03 -1.192250000e-04 0.000000000e+00 -7.456503058e-03 3.551748721e-02 2.576482922e-01
1.747620000e-02 4.858050000e-04 0.000000000e+00 5.959943989e-05 -4.641780622e-02 2.419562091e-01
1.706800000e-02 -1.623850000e-03 0.000000000e+00 -5.022876771e-04 2.148584993e-02 2.542231023e-01
-1.710450000e-02 5.748380000e-03 0.000000000e+00 -3.034089806e-02 -6.607559474e-03 2.380918681e-01
-1.704170000e-02 5.797510000e-03 0.000000000e+00 8.653682168e-03 2.797099601e-02 2.432613589e-01
-1.711380000e-02 5.811640000e-03 0.000000000e+00 -1.246593082e-02 2.569441360e-02 2.422855725e-01
-1.382130000e-02 -9.233650000e-04 0.000000000e+00 -3.048617760e-02 1.707436814e-02 2.411763372e-01
-7.729960000e-04 9.693360000e-03 0.000000000e+00 -2.791335742e-03 4.771046286e-02 2.396733802e-01
1.643800000e-02 3.742280000e-03 0.000000000e+00 -1.926340425e-02 2.681699379e-02 2.411659263e-01
1.644770000e-02 3.727860000e-03 0.000000000e+00 5.540829085e-03 2.475440293e-02 2.408327771e-01
1.647020000e-02 3.690310000e-03 0.000000000e+00 4.439553398e-02 -3.861312443e-04 2.416495605e-01
-3.647130000e-03 1.277030000e-03 0.000000000e+00 -6.187422406e-03 1.529684696e-02 2.589155840e-01
-1.805750000e-02 -6.689740000e-03 0.000000000e+00 -4.429928037e-02 6.788898624e-03 2.735467005e-01
1.030400000e-02 8.079050000e-03 0.000000000e+00 -7.510232826e-03 1.930495325e-02 2.451201798e-01
-1.014850000e-02 8.341160000e-04 0.000000000e+00 -1.907345244e-02 -1.146014213e-02 2.483570268e-01
4.065820000e-03 3.522730000e-03 0.000000000e+00 1.954743285e-02 1.281374991e-02 2.613337548e-01
-1.592760000e-03 -7.839360000e-03 0.000000000e+00 4.759111595e-02 -2.852864229e-03 2.599377463e-01
-1.623680000e-03 -7.801540000e-03 0.000000000e+00 2.157093547e-02 4.111609685e-02 2.571779082e-01
-1.644070000e-03 -7.838640000e-03 0.000000000e+00 -4.605929229e-03 -5.669555273e-03 2.618713365e-01
-1.601200000e-03 -7.804720000e-03 0.000000000e+00 2.864249981e-02 3.024445516e-02 2.616650111e-01
-1.525320000e-02 -6.033580000e-03 0.000000000e+00 -1.859284691e-02 4.884506293e-02 2.624392044e-01
-1.150090000e-02 1.442990000e-02 0.000000000e+00 9.112651935e-03 4.120477889e-02 2.383682304e-01
4.139420000e-03 1.363090000e-02 0.000000000e+00 2.353907098e-02 -2.964213660e-02 2.665836936e-01
1.501440000e-02 7.445540000e-03 0.000000000e+00 1.278384220e-02 -4.859832432e-02 2.546225027e-01
-1.151440000e-02 1.429190000e-02 0.000000000e+00 -7.164107875e-05 -4.598849809e-02 2.426783478e-01
5.911240000e-03 -1.913790000e-03 0.000000000e+00 2.476632816e-02 -2.383228010e-02 2.344385846e-01
-5.056590000e-03 -8.596930000e-03 0.000000000e+00 -1.785177929e-03 3.131961839e-02 2.502944028e-01
1.366010000e-02 7.116220000e-03 0.000000000e+00 2.279999090e-02 3.018085395e-02 2.336814274e-01
1.367760000e-02 7.062010000e-03 0.000000000e+00 3.165333542e-02 5.603843493e-03 2.386237710e-01
1.370580000e-02 7.045080000e-03 0.000000000e+00 4.025861632e-02 -1.020032719e-03 2.443563975e-01
1.924670000e-02 8.618280000e-03 0.000000000e+00 1.830228783e-02 7.122719770e-03 2.646396925e-01
1.923820000e-02 8.654980000e-03 0.000000000e+00 1.571422987e-02 4.624082073e-02 2.628225152e-01
1.920990000e-02 8.642760000e-03 0.000000000e+00 -3.809863611e-02 3.559225648e-02 2.616006528e-01
-1.928930000e-02 -1.866060000e-03 0.000000000e+00 9.010473571e-04 -4.108069975e-02 2.711909952e-01
-1.591270000e-02 6.654850000e-03 0.000000000e+00 -1.970151434e-02 1.123271103e-03 2.522876192e-01
-1.590280000e-02 6.630440000e-03 0.000000000e+00 -2.239140995e-02 -4.304325122e-02 2.562608016e-01
1.363150000e-02 9.471760000e-03 0.000000000e+00 -3.478834482e-02 -1.025370677e-02 2.743653767e-01
6.030520000e-03 3.709360000e-03 0.000000000e+00 4.327815924e-02 -2.779278014e-03 2.715317159e-01
6.010540000e-03 3.698510000e-03 0.000000000e+00 -2.463164882e-02 -2.649132155e-02 2.712969972e-01
1.815510000e-02 -4.072470000e-03 0.000000000e+00 -4.148398061e-02 -4.878184030e-03 2.504259589e-01
1.822480000e-02 -4.047580000e-03 0.000000000e+00 2.836500169e-03 3.436632432e-02 2.461943966e-01
-1.552970000e-02 -1.492360000e-03 0.000000000e+00 -4.174908027e-03 1.578682231e-02 2.538095051e-01
1.688430000e-02 -7.240260000e-03 0.000000000e+00 -2.536410377e-02 -2.762724664e-02 2.553929101e-01
1.943900000e-02 1.870930000e-03 0.000000000e+00 1.625966699e-03 -6.453326551e-05 2.799295357e-01
-9.331610000e-03 -1.300640000e-02 0.000000000e+00 -1.058988457e-02 -5.221374996e-03 2.608699961e-01
-9.257090000e-03 -1.302640000e-02 0.000000000e+00 3.766942262e-02 -3.111319840e-02 2.528488619e-01
9.107180000e-04 -5.848690000e-04 0.000000000e+00 5.218573515e-02 1.660587712e-03 2.715118405e-01
1.302810000e-02 4.168480000e-03 0.000000000e+00 -2.235345744e-02 -1.943357533e-02 2.649662165e-01
-6.783660000e-03 -2.599810000e-03 0.000000000e+00 4.470928100e-02 -8.058405176e-03 2.467651038e-01
-6.714390000e-03 1.041010000e-02 0.000000000e+00 -1.921683909e-02 -5.279098769e-03 2.687964855e-01
-6.732110000e-03 1.039920000e-02 0.000000000e+00 -3.532639966e-02 -2.582294103e-02 2.652387931e-01
1.245940000e-02 -1.237550000e-03 0.000000000e+00 -4.262189324e-02 -1.227919693e-02 2.745565589e-01
1.247040000e-02 -1.239590000e-03 0.000000000e+00 1.775562033e-02 -2.250479424e-02 2.768204590e-01
-1.781300000e-02 1.523760000e-02 0.000000000e+00 2.854104074e-02 1.053442280e-02 2.515039615e-01
-1.790490000e-02 1.524680000e-02 0.000000000e+00 -3.943795255e-02 1.467682986e-02 2.482529177e-01
-8.748570000e-03 3.519540000e-03 0.000000000e+00 2.773069325e-02 -2.152484353e-02 2.684065496e-01
-8.751510000e-03 3.536560000e-03 0.000000000e+00 1.636415468e-02 1.664780470e-02 2.702407629e-01
-8.765220000e-03 3.552220000e-03 0.000000000e+00 -1.909134028e-02 4.320840613e-02 2.677970380e-01
-8.752530000e-03 3.514000000e-03 0.000000000e+00 2.730110118e-02 -2.871774231e-02 2.698924706e-01
-1.168740000e-02 1.237790000e-03 0.000000000e+00 -4.697952222e-02 -2.450851613e-02 2.691040806e-01
1.877090000e-02 -1.144790000e-02 0.000000000e+00 -4.040919596e-02 -2.465000988e-03 2.514831396e-01
-4.133090000e-03 1.247430000e-02 0.000000000e+00 -1.010908974e-02 -2.463013450e-02 2.395891464e-01
4.484040000e-03 6.740520000e-03 0.000000000e+00 -3.372662113e-03 1.602731437e-02 2.726068791e-01
-1.395690000e-02 7.104040000e-04 0.000000000e+00 1.842135080e-02 -4.015015355e-02 2.638702315e-01
-1.396850000e-02 7.345740000e-04 0.000000000e+00 -1.781884296e-02 1.127482790e-02 2.651384698e-01
-1.356920000e-02 -8.001110000e-03 0.000000000e+00 1.137458336e-02 4.322752435e-02 2.629114812e-01
-1.356980000e-02 -8.022350000e-03 0.000000000e+00 9.367974809e-03 -4.098151216e-04 2.673607262e-01
-1.411160000e-02 -4.000600000e-03 0.000000000e+00 6.086635318e-03 9.764488571e-03 2.408488667e-01
-6.505990000e-03 -5.475420000e-03 0.000000000e+00 -1.915257537e-02 2.486485324e-02 2.787303880e-01
-6.502910000e-03 -5.477650000e-03 0.000000000e+00 3.912695023e-02 -1.910534769e-02 2.773239685e-01
1.002100000e-02 3.618410000e-03 0.000000000e+00 -3.045078050e-02 3.873067308e-02 2.630903596e-01
1.780750000e-02 -2.917520000e-04 0.000000000e+00 -1.238198102e-02 4.465107454e-02 2.759080845e-01
3.861150000e-03 -1.407330000e-02 0.000000000e+00 -3.931415735e-02 -6.891834145e-03 2.468313551e-01
3.862960000e-03 -1.407440000e-02 0.000000000e+00 -3.049441168e-02 -1.833181696e-02 2.447983880e-01
1.743700000e-02 7.192970000e-03 0.000000000e+00 2.216880573e-02 -1.643854538e-02 2.761853934e-01
-6.297090000e-03 -1.900900000e-02 0.000000000e+00 -3.758869073e-02 2.660271831e-05 2.779571412e-01
-6.293000000e-03 -1.900800000e-02 0.000000000e+00 2.744250029e-02 1.323775795e-02 2.788136753e-01
-6.293050000e-03 -1.900600000e-02 0.000000000e+00 3.062956424e-02 4.010623843e-02 2.759033523e-01
-1.627870000e-02 2.923770000e-03 0.000000000e+00 2.239140995e-02 -2.491482561e-02 2.349383083e-01
-1.698840000e-02 1.956850000e-03 0.000000000e+00 8.140869060e-03 -1.272203925e-02 2.549045437e-01
8.306630000e-03 -7.150860000e-03 0.000000000e+00 5.083496670e-02 2.519544700e-03 2.616091708e-01
1.246580000e-03 -4.321040000e-03 0.000000000e+00 -6.399928040e-04 3.765948493e-02 2.553105693e-01
1.282140000e-03 -4.345130000e-03 0.000000000e+00 4.584293462e-02 2.516941972e-03 2.509720585e-01
-1.825470000e-02 1.907430000e-02 0.000000000e+00 2.903300364e-02 3.955748875e-02 2.548042204e-01
2.621930000e-03 -9.828220000e-03 0.000000000e+00 9.727482513e-03 -9.522955423e-03 2.555301449e-01
2.605280000e-03 -9.836650000e-03 0.000000000e+00 -1.178799119e-02 -6.697434034e-03 2.581915525e-01
1.352960000e-02 8.396690000e-03 0.000000000e+00 3.563579302e-02 -1.329151611e-03 2.778473534e-01
-1.278880000e-02 -2.123850000e-03 0.000000000e+00 -3.636938370e-03 1.809236600e-02 2.747174548e-01
4.164330000e-03 4.533120000e-03 0.000000000e+00 1.558437741e-02 -3.833657276e-02 2.489920924e-01
-7.812440000e-03 5.466750000e-05 0.000000000e+00 4.066019357e-02 -2.556143786e-03 2.486258176e-01
-1.327490000e-02 -1.764100000e-02 0.000000000e+00 3.805727640e-02 -1.929605666e-02 2.738968857e-01
3.194600000e-04 3.210330000e-03 0.000000000e+00 1.599163334e-02 1.928375285e-02 2.515531767e-01
3.245100000e-04 3.148640000e-03 0.000000000e+00 -1.021319886e-02 -3.706795587e-02 2.467225137e-01
3.106290000e-04 3.130810000e-03 0.000000000e+00 -9.498631748e-03 -3.974621018e-02 2.466950668e-01
-1.520390000e-02 5.225710000e-03 0.000000000e+00 2.393941785e-02 -4.776554605e-02 2.737322040e-01
-1.520910000e-02 5.233260000e-03 0.000000000e+00 -6.112728848e-03 7.238422855e-03 2.777678519e-01
-1.370420000e-02 -1.085020000e-03 0.000000000e+00 3.500810970e-02 -1.967331023e-02 2.532529946e-01
-1.376240000e-02 -1.015020000e-03 0.000000000e+00 -1.976057260e-02 2.679371121e-02 2.518920045e-01
-1.389560000e-02 5.777110000e-03 0.000000000e+00 1.853113859e-02 -3.907943862e-02 2.772652888e-01
8.674850000e-03 1.460130000e-02 0.000000000e+00 -5.649386498e-03 -5.279799139e-03 2.628121043e-01
9.363840000e-03 -1.946770000e-02 0.000000000e+00 3.510209184e-02 2.437961011e-02 2.384836969e-01
9.253640000e-03 -1.951340000e-02 0.000000000e+00 -3.512253508e-02 1.380288115e-02 2.398352225e-01
-6.860160000e-03 4.069190000e-03 0.000000000e+00 -3.065578081e-02 -3.865552523e-02 2.488207856e-01
2.427690000e-03 -8.573350000e-03 0.000000000e+00 -7.815102173e-03 1.791840913e-02 2.607904946e-01
8.896430000e-05 -2.005000000e-03 0.000000000e+00 5.142867259e-03 -3.912770739e-02 2.487848207e-01
1.089540000e-04 -2.004800000e-03 0.000000000e+00 3.526194665e-02 -2.376527169e-02 2.511092933e-01
-7.689670000e-03 1.041890000e-02 0.000000000e+00 -3.198904000e-02 -1.086302903e-02 2.473802940e-01
-5.584780000e-03 6.788980000e-03 0.000000000e+00 3.369557769e-03 1.969555173e-02 2.507941266e-01
1.185890000e-02 1.736040000e-03 0.000000000e+00 1.181581672e-02 -2.112989140e-02 2.735145213e-01
1.185290000e-02 1.728870000e-03 0.000000000e+00 -1.698104851e-03 -5.296371417e-02 2.697457714e-01
1.185600000e-02 1.752370000e-03 0.000000000e+00 1.147396024e-02 3.631297549e-02 2.728993311e-01
-3.983770000e-03 4.243310000e-03 0.000000000e+00 -1.512762232e-02 1.661089328e-02 2.463231133e-01
-4.055760000e-03 4.186460000e-03 0.000000000e+00 -3.635386198e-02 3.723576083e-03 2.401352461e-01
3.419380000e-03 2.988040000e-03 0.000000000e+00 -4.187107722e-02 4.467369461e-03 2.743284653e-01
3.435280000e-03 2.992050000e-03 0.000000000e+00 3.914332376e-02 2.048678100e-02 2.729324567e-01
-7.324480000e-03 4.169380000e-03 0.000000000e+00 5.042733219e-02 6.317407369e-03 2.729087956e-01
-7.336130000e-03 4.172850000e-03 0.000000000e+00 -7.716993529e-03 3.287813184e-02 2.747032581e-01
-9.199640000e-03 -6.811030000e-03 0.000000000e+00 1.146004748e-02 -8.296001106e-03 2.682778328e-01
8.199750000e-03 -9.591380000e-04 0.000000000e+00 4.020400635e-03 1.568063102e-02 2.561898181e-01
-1.832690000e-02 7.521320000e-03 0.000000000e+00 -1.252243368e-02 3.765153478e-02 2.756421331e-01
1.644690000e-02 3.754150000e-03 0.000000000e+00 2.571949443e-02 3.671795995e-02 2.402497661e-01
1.640380000e-02 3.673900000e-03 0.000000000e+00 2.774271312e-03 -1.399964738e-02 2.474683136e-01
-7.151640000e-03 2.149420000e-03 0.000000000e+00 3.390956924e-02 -3.226928281e-02 2.466259762e-01
-9.129890000e-03 -1.222580000e-03 0.000000000e+00 2.549840453e-02 -2.971255222e-02 2.583496090e-01
-1.378240000e-02 -1.341220000e-03 0.000000000e+00 -4.386722754e-02 -1.174682077e-02 2.732514092e-01
-1.163150000e-02 -2.721890000e-03 0.000000000e+00 -1.972517550e-02 1.801806994e-02 2.750941405e-01
-4.068470000e-03 2.295930000e-03 0.000000000e+00 -2.002889018e-02 1.586338984e-02 2.517254299e-01
5.318340000e-03 -1.724720000e-03 0.000000000e+00 -1.258007227e-02 -4.504621595e-03 2.687520025e-01
1.030750000e-02 1.151960000e-03 0.000000000e+00 -2.080137982e-02 -1.774009861e-02 2.424332182e-01
3.885810000e-03 1.747520000e-02 0.000000000e+00 9.898789330e-04 4.003222631e-02 2.580174063e-01
-8.646130000e-03 -9.801360000e-04 0.000000000e+00 6.172392836e-03 7.212395576e-03 2.566677736e-01
-1.449370000e-02 -2.772740000e-03 0.000000000e+00 -2.038768805e-02 -1.759917272e-03 2.803800443e-01
1.999380000e-03 -2.451970000e-03 0.000000000e+00 3.937217452e-02 1.654132947e-02 2.329555029e-01
-1.975550000e-03 -1.172060000e-02 0.000000000e+00 -1.514427978e-02 -4.521676561e-02 2.398465799e-01
-1.975800000e-03 -1.171490000e-02 0.000000000e+00 -2.903518046e-02 -1.283987184e-02 2.449081758e-01
7.447010000e-05 -3.055930000e-03 0.000000000e+00 2.672963678e-03 2.034320507e-02 2.702947103e-01
6.716270000e-05 -3.074830000e-03 0.000000000e+00 1.193857083e-02 -1.372981548e-02 2.675944985e-01
7.677350000e-05 -3.064790000e-03 0.000000000e+00 2.304426874e-02 1.173158298e-02 2.661407566e-01
1.569850000e-02 -2.831320000e-03 0.000000000e+00 -3.906041504e-02 -4.996177516e-03 2.576814178e-01
-1.804260000e-02 -1.230460000e-02 0.000000000e+00 -2.375173750e-02 1.129725868e-02 2.380861894e-01
-1.798260000e-02 -1.236850000e-02 0.000000000e+00 2.713206583e-02 -2.564841630e-02 2.398068291e-01
-1.800890000e-02 -1.236580000e-02 0.000000000e+00 3.032054946e-02 -2.457599776e-02 2.452687719e-01
7.298930000e-03 -1.872800000e-02 0.000000000e+00 -3.490220233e-02 -5.044001457e-03 2.416183277e-01
8.415230000e-03 3.356300000e-03 0.000000000e+00 2.183101897e-02 -3.459129466e-02 2.463325778e-01
8.360200000e-03 3.399290000e-03 0.000000000e+00 4.753385594e-03 3.920541065e-02 2.446242418e-01
9.275640000e-04 7.736190000e-03 0.000000000e+00 1.236835219e-02 -1.427629370e-02 2.520112568e-01
1.649110000e-02 3.041380000e-03 0.000000000e+00 -8.693631675e-03 -4.203831432e-02 2.330406831e-01
-1.120880000e-02 -7.010040000e-03 0.000000000e+00 2.222246924e-03 4.830691344e-02 2.622432899e-01
-1.121000000e-02 -7.051220000e-03 0.000000000e+00 9.064231732e-03 -9.347171914e-04 2.665978903e-01
-5.355260000e-03 -7.784570000e-03 0.000000000e+00 7.758637175e-03 -3.873105166e-02 2.791799501e-01
-1.414630000e-02 1.262060000e-02 0.000000000e+00 3.648948776e-02 -1.708175042e-02 2.656116930e-01
-6.304320000e-03 7.628230000e-04 0.000000000e+00 3.667981816e-02 -4.881714275e-03 2.508121091e-01
-1.855970000e-03 -3.899990000e-03 0.000000000e+00 -4.174766060e-02 4.532532303e-03 2.779893204e-01
-2.343740000e-04 -7.777500000e-03 0.000000000e+00 -6.424942621e-04 3.161074533e-02 2.708587924e-01
2.018210000e-03 -2.888270000e-04 0.000000000e+00 2.766482057e-03 2.534006403e-02 2.627467995e-01
2.034700000e-03 -2.947800000e-04 0.000000000e+00 2.718099712e-02 -4.710379065e-03 2.657243202e-01
1.922000000e-03 -1.371360000e-02 0.000000000e+00 2.292378610e-02 1.411132807e-02 2.487043727e-01
1.785770000e-02 1.305830000e-02 0.000000000e+00 3.414362546e-02 -1.253776611e-02 2.705010357e-01
1.783450000e-02 1.306900000e-02 0.000000000e+00 -3.979116639e-02 5.344488758e-03 2.678964149e-01
-7.597500000e-04 3.459640000e-03 0.000000000e+00 -4.239398892e-02 9.100575278e-03 2.573094643e-01
1.482040000e-02 -1.718570000e-03 0.000000000e+00 3.524651957e-02 -8.340379982e-03 2.365273920e-01
1.072530000e-02 3.656220000e-03 0.000000000e+00 2.984533867e-02 -1.137552981e-02 2.711711198e-01
1.071510000e-02 3.638890000e-03 0.000000000e+00 2.005576927e-02 -4.500390979e-02 2.666149263e-01
9.288810000e-03 -1.427810000e-02 0.000000000e+00 -3.788890356e-03 -2.554951264e-02 2.427483849e-01
9.293000000e-03 -1.423370000e-02 0.000000000e+00 7.618875420e-03 -1.286911703e-03 2.427086341e-01
-4.970970000e-03 -3.919670000e-03 0.000000000e+00 6.933969944e-03 4.556202930e-02 2.623852569e-01
-4.987440000e-03 -3.912020000e-03 0.000000000e+00 -6.112037943e-03 4.059564592e-02 2.639478401e-01
-4.952950000e-03 -3.943000000e-03 0.000000000e+00 2.230263326e-02 5.852086946e-03 2.665202817e-01
1.743750000e-02 5.236840000e-04 0.000000000e+00 2.409898873e-02 3.757704944e-02 2.684841582e-01
1.396070000e-02 -1.043450000e-02 0.000000000e+00 5.226230267e-03 -4.298760016e-02 2.529501317e-01
1.967150000e-02 -1.272770000e-02 0.000000000e+00 -3.846462697e-03 -3.582110724e-02 2.369144886e-01
7.021710000e-03 -1.023670000e-02 0.000000000e+00 3.993379588e-02 1.737874533e-03 2.468512305e-01
-1.556330000e-02 1.704050000e-02 0.000000000e+00 -1.160778778e-02 2.741278187e-02 2.492552046e-01
-5.250790000e-03 1.401960000e-03 0.000000000e+00 2.733564648e-02 -3.971639712e-02 2.477749622e-01
-5.250940000e-03 1.473050000e-03 0.000000000e+00 7.020361580e-03 7.795491802e-03 2.478421599e-01
9.919140000e-03 1.028930000e-02 0.000000000e+00 4.026580931e-02 1.274778259e-03 2.736536490e-01
-8.130720000e-03 -3.396840000e-03 0.000000000e+00 5.943390640e-03 3.143953316e-03 2.474332951e-01
-8.148230000e-03 -3.416220000e-03 0.000000000e+00 -7.506551149e-03 -1.613984686e-02 2.478885358e-01
-5.096260000e-03 -1.966400000e-02 0.000000000e+00 -4.365522353e-02 -6.727644606e-03 2.506502667e-01
-1.151760000e-02 -2.683230000e-03 0.000000000e+00 -3.386716844e-02 2.373763545e-02 2.725207525e-01
-1.150860000e-02 -2.704660000e-03 0.000000000e+00 -9.361803977e-03 -5.041815166e-02 2.685513559e-01
-1.151060000e-02 -2.697530000e-03 0.000000000e+00 -2.341139534e-02 -3.102678784e-02 2.715960743e-01
-5.890910000e-03 9.877450000e-03 0.000000000e+00 -2.330028252e-02 -6.066797800e-03 2.603059139e-01
1.688010000e-02 -1.276520000e-03 0.000000000e+00 4.402982705e-02 5.635776598e-03 2.769993374e-01
5.916410000e-03 1.799870000e-02 0.000000000e+00 -3.368582929e-02 1.577508638e-02 2.507562687e-01
5.915420000e-03 1.789740000e-02 0.000000000e+00 -3.305880848e-02 -2.702691563e-02 2.498808057e-01
5.974990000e-03 1.796780000e-02 0.000000000e+00 2.994197086e-03 1.239589378e-03 2.553891244e-01
1.496500000e-02 -1.006740000e-03 0.000000000e+00 6.400912344e-03 -3.293548650e-02 2.463647570e-01
-2.314650000e-03 1.016190000e-02 0.000000000e+00 -1.633670773e-02 -1.278157073e-02 2.365671428e-01
-2.975500000e-03 2.456120000e-03 0.000000000e+00 1.433355371e-02 3.221836399e-02 2.698167548e-01
-2.962780000e-03 2.436130000e-03 0.000000000e+00 3.998840584e-02 -2.908108312e-02 2.670370415e-01
3.795980000e-03 8.639500000e-03 0.000000000e+00 -9.559866837e-03 -3.676887877e-02 2.522497613e-01
1.687400000e-02 -1.278890000e-03 0.000000000e+00 -3.923399333e-02 -2.999658082e-02 2.762298764e-01
3.814900000e-03 8.652640000e-03 0.000000000e+00 6.941484729e-03 1.605163805e-02 2.637008175e-01
3.796580000e-03 8.644270000e-03 0.000000000e+00 1.639718566e-02 -4.528604550e-02 2.539486328e-01
-6.233040000e-03 1.751330000e-03 0.000000000e+00 -2.178199304e-02 -2.806090843e-02 2.369476142e-01
6.349810000e-03 -7.010040000e-04 0.000000000e+00 2.638181769e-02 -4.457819816e-02 2.622073250e-01
-1.348470000e-03 -4.454990000e-03 0.000000000e+00 -4.045784331e-02 1.312285934e-02 2.649226800e-01
1.351530000e-02 -5.468510000e-03 0.000000000e+00 3.456157624e-02 -3.886118806e-02 2.623549706e-01
1.075160000e-02 -4.719130000e-03 0.000000000e+00 2.035418385e-03 -4.051604977e-02 2.357692884e-01
5.274720000e-03 -9.882340000e-04 0.000000000e+00 -4.418078527e-02 2.796862990e-02 2.655511205e-01
-4.152350000e-03 -6.798020000e-03 0.000000000e+00 2.238327051e-02 8.803835906e-03 2.508868783e-01
1.142260000e-03 -8.492570000e-04 0.000000000e+00 3.440096427e-02 -1.255953438e-02 2.502480270e-01
-2.443660000e-03 7.538080000e-03 0.000000000e+00 1.330637532e-02 -3.740082110e-02 2.649813597e-01
-2.447600000e-03 7.595580000e-03 0.000000000e+00 -7.839501564e-03 4.545318795e-02 2.632559877e-01
-1.050430000e-02 -1.796430000e-03 0.000000000e+00 2.030146678e-02 3.233846805e-03 2.753667171e-01
1.070920000e-02 3.178770000e-03 0.000000000e+00 -2.601999119e-02 1.967066018e-02 2.511471511e-01
