#BLTrackFile2 Z2300
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
2.65062 8.25157 2300 0.375974 0.527284 27.9925 29.9539 -13 1 1 0 1 -0.000110418 -0.00439467 -0.00329169 0 0 0 28.9544 2300.33 0.0151421 0.0195481 0.999694 -18.2711 0.0687087 0 0 3.64712 
1.98867 -7.43016 2300 0.247828 -0.701897 27.9901 29.9583 -13 2 1 0 1 4.49536e-05 -0.00419374 -0.00287126 0 0 0 28.9587 2300.67 0.0102784 -0.0251796 0.99963 24.1057 3.44172 0 0 3.64712 
2.93018 -5.54338 2300 0.0817468 -0.393693 27.9971 29.9521 -13 3 1 0 1 1.55102e-05 -0.00422771 -0.00292231 0 0 0 28.9527 2300.19 0.0016915 -0.0169072 0.999856 15.1374 -3.46781 0 0 3.64712 
0.0296311 2.43935 2300 0.276898 -0.062989 27.9986 29.9501 -13 4 1 0 1 -2.33548e-05 -0.00430201 -0.00313866 0 0 0 28.9508 2300.04 0.0135557 -0.000373965 0.999908 1.9832 0.0415661 0 0 3.64712 
4.01552 -1.39598 2300 0.388822 0.000582497 27.9973 29.9502 -13 5 1 0 1 -3.68999e-05 -0.00429305 -0.00303491 0 0 0 28.9508 2300.04 0.0123056 0.000108128 0.999924 0.0959302 4.03973 0 0 3.64712 
1.03829 -5.15766 2300 0.165423 -0.346868 27.9974 29.9517 -13 6 1 0 1 3.55343e-05 -0.00421482 -0.00293402 0 0 0 28.9524 2300.16 0.00501499 -0.0121919 0.999913 13.1196 -1.43483 0 0 3.64712 
0.318334 9.35118 2300 0.288084 0.627166 27.9915 29.9551 -13 7 1 0 1 -9.19981e-05 -0.00438532 -0.00331911 0 0 0 28.9556 2300.42 0.0120668 0.0243986 0.999629 -21.0446 -3.72744 0 0 3.64712 
3.50079 9.37796 2300 0.493891 0.639303 27.9883 29.9565 -13 8 1 0 1 -0.000131613 -0.00441587 -0.00332173 0 0 0 28.9569 2300.53 0.0191535 0.0242426 0.999523 -22.7148 3.27163 0 0 3.64712 
5.35367 4.48899 2300 0.357509 0.473081 27.9937 29.9543 -13 9 1 0 1 -0.000108976 -0.00437654 -0.00319241 0 0 0 28.9548 2300.36 0.0107744 0.0151873 0.999827 -15.6965 0.387485 0 0 3.64712 
-1.2358 1.31103 2300 0.316128 0.10977 27.998 29.9499 -13 10 1 0 1 2.97164e-06 -0.00427681 -0.0031088 0 0 0 28.9506 2300.03 0.0118999 0.00819227 0.999896 -3.37225 0.0960781 0 0 3.64712 
3.33668 -1.78588 2300 0.21541 -0.118153 27.9989 29.9498 -13 11 1 0 1 -2.47983e-05 -0.00428141 -0.00302476 0 0 0 28.9505 2300.02 0.00697642 -0.00584739 0.999959 4.9412 -0.874347 0 0 3.64712 
-3.79856 2.34876 2300 0.324185 0.12547 27.9978 29.9501 -13 12 1 0 1 2.46801e-05 -0.0042645 -0.00313421 0 0 0 28.9508 2300.04 0.0135515 0.0113198 0.999844 -4.09976 -0.228467 0 0 3.64712 
-3.01029 -2.57325 2300 0.210069 -0.201549 27.9985 29.9512 -13 13 1 0 1 6.21332e-05 -0.00421053 -0.00300484 0 0 0 28.9518 2300.12 0.00824602 -0.00244206 0.999963 7.82634 -1.65995 0 0 3.64712 
-0.52267 -0.423283 2300 0.101166 -0.218289 27.999 29.9513 -13 14 1 0 1 1.05063e-05 -0.00426271 -0.00306339 0 0 0 28.952 2300.13 0.00605562 -0.0074182 0.999954 8.50964 -4.63584 0 0 3.64712 
0.454425 4.58325 2300 0.127029 -0.0348938 27.9997 29.9507 -13 15 1 0 1 -4.87898e-05 -0.00433105 -0.00319471 0 0 0 28.9513 2300.08 0.00961348 -0.00205583 0.999952 1.55047 -4.85389 0 0 3.64712 
2.0631 -2.6282 2300 0.330567 -0.183791 27.9974 29.9506 -13 16 1 0 1 -1.03431e-06 -0.00425811 -0.00300259 0 0 0 28.9512 2300.07 0.0115798 -0.00540877 0.999918 6.48226 2.952 0 0 3.64712 
5.08163 -2.49904 2300 0.36493 -0.0655933 27.9975 29.95 -13 17 1 0 1 -3.97567e-05 -0.00428857 -0.00300416 0 0 0 28.9507 2300.03 0.0109199 -0.00359383 0.999934 2.52433 3.88685 0 0 3.64712 
