#BLTrackFile2 Z300
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
-17.8548 0.3911 300 0.0384677 0.0183364 28 3.90648 -13 1 1 0 1 -0.000563162 1.23358e-05 -0.00747093 0 0 0 3.77613 300 -7.74553e-06 -0.00062019 1 -18.2711 0.0687087 0 0 3.64712 
24.4711 3.64638 300 0.0315545 0.0355621 28 3.90647 -13 2 1 0 1 0.00076827 0.000114478 -0.00742287 0 0 0 3.77613 300 -0.000126219 0.000836505 1 24.1057 3.44172 0 0 3.64712 
15.1016 -4.33923 300 -5.87524e-05 -0.0712368 27.9999 3.90649 -13 3 1 0 1 0.00047664 -0.000136955 -0.00748126 0 0 0 3.77614 300.001 0.000138569 0.000521986 1 15.1374 -3.46781 0 0 3.64712 
2.78977 0.973008 300 0.0741976 0.0891715 27.9998 3.9065 -13 4 1 0 1 8.83278e-05 3.08067e-05 -0.00752008 0 0 0 3.77616 300.003 -2.40809e-05 8.7922e-05 1 1.9832 0.0415661 0 0 3.64712 
-0.37043 3.88307 300 -0.0460605 -0.015087 28 3.90648 -13 5 1 0 1 -1.17283e-05 0.000122943 -0.00751856 0 0 0 3.77613 300 -0.000135994 -8.3898e-06 1 0.0959302 4.03973 0 0 3.64712 
12.8362 -1.43286 300 -0.0255119 0.0086551 28 3.90647 -13 6 1 0 1 0.00040562 -4.5278e-05 -0.00749472 0 0 0 3.77613 300 4.78277e-05 0.000446546 1 13.1196 -1.43483 0 0 3.64712 
-20.7353 -3.04629 300 0.0306178 0.0498677 27.9999 3.90648 -13 7 1 0 1 -0.000653035 -9.59395e-05 -0.007453 0 0 0 3.77614 300.001 0.000114802 -0.000717 1 -21.0446 -3.72744 0 0 3.64712 
-22.4362 3.74567 300 0.023313 0.0294001 28 3.90648 -13 8 1 0 1 -0.000705463 0.000117775 -0.00743876 0 0 0 3.77613 300.001 -0.000120952 -0.000775158 1 -22.7148 3.27163 0 0 3.64712 
-16.0481 -0.364821 300 -0.0322085 -0.0811118 27.9999 3.90649 -13 9 1 0 1 -0.000506453 -1.15132e-05 -0.00747963 0 0 0 3.77614 300.001 6.6696e-06 -0.000550037 1 -15.6965 0.387485 0 0 3.64712 
-3.6739 1.33709 300 -0.0296122 0.113221 27.9998 3.90651 -13 10 1 0 1 -0.000116321 4.2334e-05 -0.00751854 0 0 0 3.77616 300.003 -3.26528e-05 -0.000123973 1 -3.37225 0.0960781 0 0 3.64712 
4.91604 -1.38925 300 -0.00118733 -0.044768 28 3.90648 -13 11 1 0 1 0.000155648 -4.39854e-05 -0.00751662 0 0 0 3.77613 300 4.19646e-05 0.00017048 1 4.9412 -0.874347 0 0 3.64712 
-4.30363 1.8746 300 -0.0212384 0.193297 27.9993 3.90657 -13 12 1 0 1 -0.000136259 5.93523e-05 -0.00751728 0 0 0 3.77622 300.007 -4.2021e-05 -0.000146793 1 -4.09976 -0.228467 0 0 3.64712 
7.50125 -0.228099 300 -0.0308486 0.138523 27.9996 3.90652 -13 13 1 0 1 0.000237499 -7.22193e-06 -0.00751276 0 0 0 3.77617 300.004 2.20686e-05 0.000263121 1 7.82634 -1.65995 0 0 3.64712 
9.15004 -4.22743 300 0.06241 0.0445543 27.9999 3.90648 -13 14 1 0 1 0.000289683 -0.000133837 -0.00750836 0 0 0 3.77614 300.001 0.000149451 0.000310351 1 8.50964 -4.63584 0 0 3.64712 
3.0633 -4.50905 300 0.144059 0.0349342 27.9996 3.90652 -13 15 1 0 1 9.69882e-05 -0.000142763 -0.00751606 0 0 0 3.77618 300.004 0.00015939 9.05594e-05 1 1.55047 -4.85389 0 0 3.64712 
6.27067 3.26562 300 -0.0220897 0.0333782 28 3.90647 -13 16 1 0 1 0.000198538 0.000103394 -0.00751346 0 0 0 3.77613 300 -0.000110487 0.00021879 1 6.48226 2.952 0 0 3.64712 
2.05557 3.30803 300 -0.0457094 -0.0528599 27.9999 3.90648 -13 17 1 0 1 6.5082e-05 0.000104737 -0.00751857 0 0 0 3.77614 300.001 -0.00012089 7.56047e-05 1 2.52433 3.88685 0 0 3.64712 
-6.8942 2.27256 300 -0.00701388 -0.0257625 28 3.90647 -13 18 1 0 1 -0.00021828 7.19521e-05 -0.00751316 0 0 0 3.77613 300 -8.01305e-05 -0.000238194 1 -6.8342 2.4987 0 0 3.64712 
-12.4174 -1.38661 300 -0.0265816 -0.0797938 27.9999 3.90648 -13 19 1 0 1 -0.000392474 -4.38264e-05 -0.00749674 0 0 0 3.77614 300.001 4.13928e-05 -0.000425734 1 -12.1188 -0.62225 0 0 3.64712 
-8.56679 -0.843694 300 0.0628647 0.0666378 27.9999 3.90649 -13 20 1 0 1 -0.000271236 -2.67125e-05 -0.00751098 0 0 0 3.77615 300.002 3.85456e-05 -0.00030332 1 -9.23793 -1.61599 0 0 3.64712 
4.53601 -0.760156 300 -0.0607329 -0.0881011 27.9998 3.9065 -13 21 1 0 1 0.000143616 -2.40675e-05 -0.00751744 0 0 0 3.77615 300.002 1.53341e-05 0.000163951 1 5.19689 0.213197 0 0 3.64712 
-7.74184 -1.56283 300 -0.0242212 -0.00534143 28 3.90647 -13 22 1 0 1 -0.000245117 -4.94814e-05 -0.00751213 0 0 0 3.77613 300 5.50464e-05 -0.000264767 1 -7.47099 -1.56257 0 0 3.64712 
0.279941 -0.164052 300 0.0161742 0.111431 27.9998 3.9065 -13 23 1 0 1 8.86329e-06 -5.19411e-06 -0.00752431 0 0 0 3.77616 300.002 1.82806e-05 7.9243e-06 1 0.102002 -1.35509 0 0 3.64712 
-6.52688 -3.43954 300 -0.0157087 0.00418959 28 3.90647 -13 24 1 0 1 -0.00020665 -0.0001089 -0.00751296 0 0 0 3.77613 300 0.000120809 -0.000223311 1 -6.33421 -3.53225 0 0 3.64712 
5.95893 -2.27241 300 0.0559867 0.0357039 27.9999 3.90648 -13 25 1 0 1 0.000188668 -7.19474e-05 -0.00751457 0 0 0 3.77614 300.001 8.14658e-05 0.000200279 1 5.37369 -2.60923 0 0 3.64712 
5.663 -0.594238 300 0.0251054 0.0562188 27.9999 3.90648 -13 26 1 0 1 0.000179298 -1.88144e-05 -0.00751567 0 0 0 3.77613 300.001 2.57867e-05 0.000193211 1 5.39547 -1.15456 0 0 3.64712 
3.62012 1.29878 300 0.0374015 -0.018227 28 3.90647 -13 27 1 0 1 0.000114618 4.11212e-05 -0.00751865 0 0 0 3.77613 300 -4.77348e-05 0.00012072 1 3.2111 1.52208 0 0 3.64712 
6.17729 1.95088 300 0.0458553 -0.019836 28 3.90648 -13 28 1 0 1 0.000195581 6.17674e-05 -0.00751441 0 0 0 3.77613 300.001 -7.10008e-05 0.000208093 1 5.67314 2.21026 0 0 3.64712 
13.502 -0.752864 300 0.0115376 0.0527104 27.9999 3.90648 -13 29 1 0 1 0.000426532 -2.37831e-05 -0.0074918 0 0 0 3.77613 300 2.92101e-05 0.000465124 1 13.3814 -1.22014 0 0 3.64712 
5.87192 2.54564 300 0.0430292 -0.00501827 28 3.90648 -13 30 1 0 1 0.000185913 8.05984e-05 -0.00751454 0 0 0 3.77613 300 -8.98325e-05 0.000197732 1 5.39299 2.64393 0 0 3.64712 
1.06115 2.80691 300 -0.0129786 0.0594203 27.9999 3.90648 -13 31 1 0 1 3.35973e-05 8.88704e-05 -0.00752001 0 0 0 3.77613 300.001 -9.0583e-05 3.763e-05 1 1.17694 2.17728 0 0 3.64712 
14.4294 -1.72842 300 0.130581 0.0305826 27.9997 3.90651 -13 32 1 0 1 0.000455624 -5.45769e-05 -0.00748694 0 0 0 3.77617 300.003 6.02309e-05 0.00048372 1 13.0414 -1.94582 0 0 3.64712 
-3.21367 -0.899299 300 -0.0113164 -0.0560942 27.9999 3.90648 -13 33 1 0 1 -0.000101749 -2.8473e-05 -0.00751947 0 0 0 3.77613 300.001 2.5399e-05 -0.000109732 1 -3.0831 -0.322016 0 0 3.64712 
13.2889 0.79644 300 -0.0973889 -0.00387202 27.9998 3.90649 -13 34 1 0 1 0.000419843 2.51622e-05 -0.00749281 0 0 0 3.77615 300.002 -3.07045e-05 0.000469764 1 14.3272 0.928224 0 0 3.64712 
0.370637 -0.837152 300 0.00165202 -0.00567453 28 3.90647 -13 35 1 0 1 1.17349e-05 -2.65053e-05 -0.00752336 0 0 0 3.77613 300 2.82419e-05 1.28054e-05 1 0.359261 -0.773622 0 0 3.64712 
11.7741 4.04605 300 0.00293435 -0.0351288 28 3.90647 -13 36 1 0 1 0.000372152 0.000127886 -0.00749696 0 0 0 3.77613 300 -0.000146182 0.000405588 1 11.7157 4.50719 0 0 3.64712 
-11.0667 3.99302 300 -0.0479439 -0.110012 27.9997 3.9065 -13 37 1 0 1 -0.000349932 0.000126261 -0.00750025 0 0 0 3.77616 300.002 -0.000148226 -0.000377883 1 -10.5762 5.08982 0 0 3.64712 
3.1841 4.65785 300 0.060172 0.0251568 27.9999 3.90648 -13 38 1 0 1 0.000100813 0.000147474 -0.00751576 0 0 0 3.77614 300.001 -0.000158919 0.000102373 1 2.50468 4.41446 0 0 3.64712 
-2.26732 0.841159 300 -0.101913 -0.0196926 27.9998 3.9065 -13 39 1 0 1 -7.17865e-05 2.66322e-05 -0.00752094 0 0 0 3.77615 300.002 -3.09094e-05 -6.70466e-05 1 -1.18048 1.03054 0 0 3.64712 
-2.56362 0.0402403 300 0.00261567 0.10481 27.9998 3.9065 -13 40 1 0 1 -8.11676e-05 1.27406e-06 -0.00752071 0 0 0 3.77615 300.002 1.10417e-05 -8.89572e-05 1 -2.59747 -1.10101 0 0 3.64712 
10.2126 2.2171 300 0.0373132 -0.0247187 28 3.90648 -13 41 1 0 1 0.000323224 7.01701e-05 -0.00750658 0 0 0 3.77613 300 -8.15784e-05 0.000348526 1 9.79841 2.55734 0 0 3.64712 
-27.245 -3.42157 300 -0.176531 -0.0172838 27.9994 3.90655 -13 42 1 0 1 -0.000853878 -0.000107235 -0.00740122 0 0 0 3.7762 300.006 0.000120909 -0.00091436 1 -25.3289 -3.43974 0 0 3.64712 
1.19848 4.6483 300 -0.0451763 0.0051137 28 3.90647 -13 43 1 0 1 3.79455e-05 0.000147171 -0.00751711 0 0 0 3.77613 300 -0.000160497 4.56382e-05 1 1.64884 4.59988 0 0 3.64712 
4.09785 0.338155 300 0.0562121 0.00601581 27.9999 3.90648 -13 44 1 0 1 0.000129743 1.07064e-05 -0.00751822 0 0 0 3.77613 300.001 -1.18385e-05 0.000135318 1 3.49293 0.306109 0 0 3.64712 
-7.03224 1.33547 300 -0.0134621 -0.0685035 27.9999 3.90648 -13 45 1 0 1 -0.00022265 4.22828e-05 -0.00751332 0 0 0 3.77614 300.001 -5.25397e-05 -0.000242061 1 -6.89418 2.0182 0 0 3.64712 
8.34233 2.25227 300 -0.126587 0.145241 27.9993 3.90656 -13 46 1 0 1 0.000264129 7.13097e-05 -0.00751093 0 0 0 3.77621 300.007 -6.31905e-05 0.000302589 1 9.67503 0.749519 0 0 3.64712 
-4.62935 -1.93325 300 0.0228804 0.0180706 28 3.90647 -13 47 1 0 1 -0.000146571 -6.12093e-05 -0.00751676 0 0 0 3.77613 300 6.9898e-05 -0.000162351 1 -4.86165 -2.15899 0 0 3.64712 
-0.415359 0.584338 300 0.0480968 -0.00626161 28 3.90648 -13 48 1 0 1 -1.31508e-05 1.85009e-05 -0.00752368 0 0 0 3.77613 300 -2.0823e-05 -1.99555e-05 1 -0.934557 0.650969 0 0 3.64712 
11.4107 1.85899 300 0.101475 0.0722051 27.9997 3.90651 -13 49 1 0 1 0.000360856 5.87895e-05 -0.00750123 0 0 0 3.77616 300.003 -5.83746e-05 0.000382584 1 10.3066 1.17267 0 0 3.64712 
4.1811 2.91443 300 -0.0180676 -0.0164608 28 3.90647 -13 50 1 0 1 0.000132379 9.22747e-05 -0.00751663 0 0 0 3.77613 300 -0.000103566 0.000146095 1 4.35468 3.11998 0 0 3.64712 
-8.43781 -3.43194 300 0.0499877 -0.0268111 27.9999 3.90648 -13 51 1 0 1 -0.000267152 -0.00010866 -0.00751018 0 0 0 3.77613 300.001 0.000117443 -0.000296897 1 -8.9475 -3.20281 0 0 3.64712 
1.59787 -8.48517 300 0.0439508 0.0146636 28 3.90647 -13 52 1 0 1 5.05906e-05 -0.000268652 -0.00751094 0 0 0 3.77613 300 0.000294908 5.2041e-05 1 1.18725 -8.62868 0 0 3.64712 
4.28268 0.565924 300 0.0180429 0.0442069 28 3.90648 -13 53 1 0 1 0.000135595 1.79179e-05 -0.00751788 0 0 0 3.77613 300 -1.54333e-05 0.000146015 1 4.08308 0.124034 0 0 3.64712 
-0.0374691 -2.48369 300 -0.00883964 0.0244521 28 3.90647 -13 54 1 0 1 -1.18632e-06 -7.8637e-05 -0.00752084 0 0 0 3.77613 300 8.87078e-05 2.28956e-07 1 0.0738172 -2.74646 0 0 3.64712 
-2.67706 -5.17218 300 0.0259659 0.0150299 28 3.90647 -13 55 1 0 1 -8.47593e-05 -0.000163758 -0.00751546 0 0 0 3.77613 300 0.000181206 -9.4494e-05 1 -2.91892 -5.35122 0 0 3.64712 
4.15445 1.76569 300 0.10758 -0.0686771 27.9997 3.90651 -13 56 1 0 1 0.000131536 5.59041e-05 -0.00751757 0 0 0 3.77617 300.003 -6.97021e-05 0.00013112 1 2.9928 2.53705 0 0 3.64712 
-11.3892 -3.53826 300 0.0173803 -0.0943708 27.9998 3.90649 -13 57 1 0 1 -0.000360095 -0.00011187 -0.00749948 0 0 0 3.77614 300.001 0.00011391 -0.000394858 1 -11.5453 -2.60811 0 0 3.64712 
