#BLTrackFile2 Z13800
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
3.15024 135.259 13800 -0.488833 2.41195 27.8916 179.678 -13 1 1 0 1 -0.0502666 -0.00129174 -0.000974539 0 0 0 173.683 13798.5 -0.0149156 0.0868337 0.996111 -18.2711 0.0687087 0 0 3.64712 
-1.13521 -166.981 13800 0.0689796 -3.00235 27.8385 179.744 -13 2 1 0 1 0.0636067 0.00049134 -0.000446112 0 0 0 173.747 13803.6 0.00472658 -0.107295 0.994216 24.1057 3.44172 0 0 3.64712 
-9.13289 -95.2662 13800 0.69963 -1.68226 27.9407 179.612 -13 3 1 0 1 0.0344604 0.00349026 -0.00190455 0 0 0 173.619 13793.4 0.0247466 -0.0629974 0.997707 15.1374 -3.46781 0 0 3.64712 
-1.70787 -5.98811 13800 0.0358912 -0.120895 27.9997 179.545 -13 4 1 0 1 0.00209572 0.000597968 -1.93923e-05 0 0 0 173.554 13788.3 0.00576268 -0.00240873 0.99998 1.9832 0.0415661 0 0 3.64712 
6.35566 -3.08113 13800 -0.613882 -0.0487501 27.9932 179.526 -13 5 1 0 1 0.00107884 -0.00222464 3.71324e-05 0 0 0 173.536 13786.8 -0.0227067 -0.00166203 0.999741 0.0959302 4.03973 0 0 3.64712 
-6.65866 -82.0279 13800 0.455818 -1.45334 27.9585 179.598 -13 6 1 0 1 0.0294263 0.00249183 -0.00117786 0 0 0 173.606 13792.4 0.0162343 -0.051764 0.998527 13.1196 -1.43483 0 0 3.64712 
-0.0911646 155.04 13800 -0.038049 2.77573 27.8621 179.715 -13 7 1 0 1 -0.0584748 3.87055e-05 3.29406e-05 0 0 0 173.718 13801.3 0.00134185 0.101082 0.994877 -21.0446 -3.72744 0 0 3.64712 
2.83629 182.409 13800 -0.95567 3.24205 27.7952 179.822 -13 8 1 0 1 -0.0703932 -0.0012543 -0.00123087 0 0 0 173.822 13809.5 -0.0317751 0.117181 0.992602 -22.7148 3.27163 0 0 3.64712 
3.32184 113.846 13800 -0.527384 2.03666 27.9209 179.636 -13 9 1 0 1 -0.0416476 -0.00131065 -0.000845286 0 0 0 173.642 13795.2 -0.020088 0.0711402 0.997264 -15.6965 0.387485 0 0 3.64712 
0.080469 25.2266 13800 -0.0684748 0.450475 27.9963 179.55 -13 10 1 0 1 -0.00885018 -2.83572e-05 -4.08844e-06 0 0 0 173.559 13788.7 -0.000988883 0.0203642 0.999792 -3.37225 0.0960781 0 0 3.64712 
-4.11076 -27.1873 13800 0.148226 -0.482922 27.9954 179.545 -13 11 1 0 1 0.00954567 0.00145008 -0.000225937 0 0 0 173.555 13788.3 0.00544015 -0.0188927 0.999807 4.9412 -0.874347 0 0 3.64712 
-0.485651 30.8862 13800 0.0137162 0.547698 27.9946 179.561 -13 12 1 0 1 -0.0108475 0.000171667 3.05033e-05 0 0 0 173.569 13789.5 0.00333695 0.0263943 0.999646 -4.09976 -0.228467 0 0 3.64712 
-6.28797 -45.4529 13800 0.446822 -0.805852 27.9848 179.578 -13 13 1 0 1 0.0160421 0.00224868 -0.000591253 0 0 0 173.586 13790.8 0.0174479 -0.0240225 0.999559 7.82634 -1.65995 0 0 3.64712 
