#BLTrackFile2 Z15100
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
-13.9947 50.2443 15100 -0.265274 -1.44618 27.9614 196.663 -13 1 1 0 1 1.22945e-05 -3.25187e-06 3.09551e-07 0 0 0 190.102 15102.9 -0.00692181 -0.0511237 0.998668 -18.2711 0.0687087 0 0 3.64712 
0.70831 -60.1617 15100 0.0377726 1.82809 27.9402 196.76 -13 2 1 0 1 -1.46412e-05 1.58862e-07 1.81437e-08 0 0 0 190.195 15110.3 0.00361087 0.0654256 0.997851 24.1057 3.44172 0 0 3.64712 
11.4749 -37.1276 15100 0.378136 0.975105 27.9805 196.569 -13 3 1 0 1 -9.22887e-06 2.77913e-06 1.66847e-07 0 0 0 190.01 15095.6 0.0132475 0.0320198 0.999399 15.1374 -3.46781 0 0 3.64712 
-1.77195 -3.31223 15100 0.0157522 0.0352871 28 196.473 -13 4 1 0 1 -8.41953e-07 -4.50242e-07 4.32666e-10 0 0 0 189.918 15088.3 0.00504264 0.00317572 0.999982 1.9832 0.0415661 0 0 3.64712 
-13.5806 -1.0503 15100 -0.342251 0.0355666 27.9979 196.456 -13 5 1 0 1 -2.65188e-07 -3.44359e-06 -1.21792e-09 0 0 0 189.901 15087 -0.012994 0.00135286 0.999915 0.0959302 4.03973 0 0 3.64712 
6.1576 -32.9752 15100 0.245244 0.813282 27.9871 196.546 -13 6 1 0 1 -8.2481e-06 1.50836e-06 7.17426e-08 0 0 0 189.988 15093.9 0.00870505 0.0292845 0.999533 13.1196 -1.43483 0 0 3.64712 
-1.69599 56.3049 15100 -0.0201705 -1.68837 27.949 196.718 -13 7 1 0 1 1.37598e-05 -3.86305e-07 4.0217e-08 0 0 0 190.154 15107.1 0.00198062 -0.0585352 0.998283 -21.0446 -3.72744 0 0 3.64712 
-32.652 62.2232 15100 -0.49345 -2.08234 27.9181 196.866 -13 8 1 0 1 1.45195e-05 -7.12678e-06 9.56483e-07 0 0 0 190.297 15118.4 -0.0152513 -0.0731992 0.997201 -22.7148 3.27163 0 0 3.64712 
-15.3728 44.2765 15100 -0.289989 -1.16659 27.9742 196.604 -13 9 1 0 1 1.08839e-05 -3.63866e-06 2.981e-07 0 0 0 190.044 15098.3 -0.0115982 -0.0434008 0.99899 -15.6965 0.387485 0 0 3.64712 
-2.71878 11.0191 15100 -0.0400908 -0.226827 27.9991 196.48 -13 10 1 0 1 2.79737e-06 -6.88627e-07 -5.36563e-10 0 0 0 189.924 15088.8 2.58032e-05 -0.00385363 0.999993 -3.37225 0.0960781 0 0 3.64712 
-1.67948 -11.7278 15100 0.0744013 0.248385 27.9988 196.475 -13 11 1 0 1 -2.97667e-06 -4.25047e-07 -2.9912e-10 0 0 0 189.92 15088.5 0.00279988 0.00725666 0.99997 4.9412 -0.874347 0 0 3.64712 
