#BLTrackFile2 Z5100
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
17.1543 31.6429 5100 0.0923297 0.238466 27.9988 66.2913 -13 1 1 0 1 -0.0112556 -0.0061279 -0.00115346 0 0 0 64.0794 5090.88 0.00584328 0.00920411 0.999941 -18.2711 0.0687087 0 0 3.64712 
3.35246 -44.2986 5100 0.0272934 -0.390447 27.9973 66.3338 -13 2 1 0 1 0.0157638 -0.0012069 0.00031727 0 0 0 64.1204 5094.15 0.00323568 -0.0140025 0.999897 24.1057 3.44172 0 0 3.64712 
-12.1849 -23.8512 5100 -0.0602755 -0.18853 27.9993 66.3536 -13 3 1 0 1 0.00845909 0.00433204 -0.000605291 0 0 0 64.1396 5095.67 -0.00251051 -0.00957458 0.999951 15.1374 -3.46781 0 0 3.64712 
2.29388 -6.14175 5100 0.0444551 -0.10216 27.9998 66.3344 -13 4 1 0 1 0.00217052 -0.000810939 2.7521e-05 0 0 0 64.121 5094.19 0.00607458 -0.00175119 0.99998 1.9832 0.0415661 0 0 3.64712 
19.7565 1.15478 5100 0.097014 0.0326172 27.9998 66.2696 -13 5 1 0 1 -0.00040963 -0.00699002 -4.67203e-05 0 0 0 64.0584 5089.22 0.00271289 0.00124765 0.999996 0.0959302 4.03973 0 0 3.64712 
-7.13377 -20.699 5100 -0.0155886 -0.158003 27.9995 66.3526 -13 6 1 0 1 0.00732955 0.00253153 -0.000303268 0 0 0 64.1387 5095.59 -0.000617707 -0.00543838 0.999985 13.1196 -1.43483 0 0 3.64712 
4.83132 37.7588 5100 0.0520784 0.289942 27.9985 66.3364 -13 7 1 0 1 -0.0134138 -0.00173051 -0.000386543 0 0 0 64.123 5094.35 0.0044803 0.0123151 0.999914 -21.0446 -3.72744 0 0 3.64712 
30.4891 38.8953 5100 0.147969 0.307199 27.9979 66.2611 -13 8 1 0 1 -0.0139491 -0.0109742 -0.00257758 0 0 0 64.0502 5088.57 0.00762911 0.012351 0.999895 -22.7148 3.27163 0 0 3.64712 
19.3895 30.6183 5100 0.0772166 0.280605 27.9985 66.2689 -13 9 1 0 1 -0.0108953 -0.00692308 -0.00126127 0 0 0 64.0578 5089.17 0.0015899 0.00829848 0.999964 -15.6965 0.387485 0 0 3.64712 
4.11569 7.0784 5100 0.0667723 0.0605102 27.9999 66.3381 -13 10 1 0 1 -0.00250195 -0.00145511 -5.69087e-05 0 0 0 64.1247 5094.48 0.00381476 0.00642971 0.999972 -3.37225 0.0960781 0 0 3.64712 
1.54213 -7.04051 5100 0.0071338 -0.0532423 27.9999 66.3149 -13 11 1 0 1 0.00248798 -0.000545222 2.12094e-05 0 0 0 64.1022 5092.69 0.000381405 -0.00352772 0.999994 4.9412 -0.874347 0 0 3.64712 
0.748906 7.46296 5100 0.0746985 0.0500091 27.9999 66.3623 -13 12 1 0 1 -0.00263708 -0.000264786 -1.09179e-05 0 0 0 64.1481 5096.34 0.00545628 0.00862297 0.999948 -4.09976 -0.228467 0 0 3.64712 
-9.41036 -12.0987 5100 0.0134395 -0.0977943 27.9998 66.3821 -13 13 1 0 1 0.00428059 0.0033301 -0.000226182 0 0 0 64.1672 5097.86 0.00201791 0.00127944 0.999997 7.82634 -1.65995 0 0 3.64712 
-16.021 -15.0783 5100 -0.0453763 -0.161871 27.9995 66.3825 -13 14 1 0 1 0.00534653 0.0056798 -0.000497226 0 0 0 64.1675 5097.89 0.00165391 -0.00537177 0.999984 8.50964 -4.63584 0 0 3.64712 
-11.7516 -5.85326 5100 -0.0332422 -0.129083 27.9997 66.3652 -13 15 1 0 1 0.00207114 0.00415603 -0.000136328 0 0 0 64.1509 5096.56 0.00473005 -0.0053907 0.999974 1.55047 -4.85389 0 0 3.64712 
10.9075 -11.0409 5100 0.0695008 -0.0858821 27.9998 66.3026 -13 16 1 0 1 0.00390675 -0.0038595 0.000239102 0 0 0 64.0904 5091.76 0.00307853 -0.00190488 0.999993 6.48226 2.952 0 0 3.64712 
19.1301 -2.81794 5100 0.0828132 0.0035678 27.9999 66.2641 -13 17 1 0 1 0.000999403 -0.0067693 0.000110223 0 0 0 64.0531 5088.79 0.00168022 -0.00112903 0.999998 2.52433 3.88685 0 0 3.64712 
19.358 12.6604 5100 0.0917054 0.109394 27.9996 66.2699 -13 18 1 0 1 -0.00449225 -0.00686017 -0.000505073 0 0 0 64.0588 5089.24 0.00368694 0.0033542 0.999988 -6.8342 2.4987 0 0 3.64712 
13.5906 24.3954 5100 0.0531254 0.225446 27.999 66.282 -13 19 1 0 1 -0.00865647 -0.00483404 -0.000693027 0 0 0 64.0704 5090.17 0.000866285 0.00618458 0.999981 -12.1188 -0.62225 0 0 3.64712 
4.10568 14.8975 5100 0.0497015 0.08083 27.9998 66.3289 -13 20 1 0 1 -0.00527025 -0.00145418 -0.000123325 0 0 0 64.1157 5093.77 0.0056415 0.00456167 0.999974 -9.23793 -1.61599 0 0 3.64712 
6.1437 -5.2872 5100 0.0178597 -0.0024105 28 66.2956 -13 21 1 0 1 0.00186917 -0.00217177 6.34537e-05 0 0 0 64.0836 5091.22 -0.00176207 -0.00236574 0.999996 5.19689 0.213197 0 0 3.64712 
5.059 15.7445 5100 0.0384404 0.14374 27.9996 66.3163 -13 22 1 0 1 -0.00557096 -0.00179231 -0.00016115 0 0 0 64.1036 5092.8 0.00135953 0.00555225 0.999984 -7.47099 -1.56257 0 0 3.64712 
-2.56305 -0.259578 5100 0.0342466 -0.0237946 28 66.3548 -13 23 1 0 1 9.17384e-05 0.000905626 -1.29965e-06 0 0 0 64.1408 5095.76 0.0040576 0.00263966 0.999988 0.102002 -1.35509 0 0 3.64712 
-2.63742 14.0337 5100 0.00796811 0.124764 27.9997 66.3399 -13 24 1 0 1 -0.00496341 0.000933886 7.43362e-05 0 0 0 64.1263 5094.61 0.000605017 0.00505458 0.999987 -6.33421 -3.53225 0 0 3.64712 
-6.99812 -9.99943 5100 -0.00967818 -0.116485 27.9998 66.3531 -13 25 1 0 1 0.00353535 0.00247483 -0.000136697 0 0 0 64.1391 5095.63 0.00269637 -0.00387868 0.999989 5.37369 -2.60923 0 0 3.64712 
-2.96473 -9.55242 5100 0.0148295 -0.0990758 27.9998 66.3456 -13 26 1 0 1 0.00337608 0.00104841 -5.53223e-05 0 0 0 64.1319 5095.06 0.00286969 -0.00217608 0.999994 5.39547 -1.15456 0 0 3.64712 
10.1089 -6.57535 5100 0.0491262 -0.0748062 27.9999 66.2931 -13 27 1 0 1 0.00232546 -0.00357395 0.000129981 0 0 0 64.0812 5091.03 0.00361685 -0.00390093 0.999986 3.2111 1.52208 0 0 3.64712 
11.1832 -11.5147 5100 0.0518524 -0.120631 27.9997 66.2896 -13 28 1 0 1 0.00407514 -0.00395789 0.000256947 0 0 0 64.0777 5090.75 0.00397538 -0.00579199 0.999975 5.67314 2.21026 0 0 3.64712 
-7.81623 -23.0143 5100 -0.00824682 -0.202111 27.9993 66.3619 -13 29 1 0 1 0.00815405 0.00277662 -0.000371926 0 0 0 64.1476 5096.31 0.00146571 -0.00605087 0.999981 13.3814 -1.22014 0 0 3.64712 
12.2959 -11.1904 5100 0.0609561 -0.118318 27.9997 66.2891 -13 30 1 0 1 0.00396144 -0.00435221 0.000275819 0 0 0 64.0773 5090.72 0.00442232 -0.0051741 0.999977 5.39299 2.64393 0 0 3.64712 
10.4737 -1.91521 5100 0.0762689 -0.01779 27.9999 66.3082 -13 31 1 0 1 0.000677417 -0.00370175 3.93584e-05 0 0 0 64.0957 5092.18 0.0039997 0.00145319 0.999991 1.17694 2.17728 0 0 3.64712 
-8.39561 -26.6282 5100 -0.0231838 -0.294576 27.9984 66.3568 -13 32 1 0 1 0.00944071 0.00298733 -0.000465963 0 0 0 64.1427 5095.91 0.0045824 -0.0116437 0.999922 13.0414 -1.94582 0 0 3.64712 
8.46719 7.45509 5100 0.0363904 0.073223 27.9999 66.2945 -13 33 1 0 1 -0.00263614 -0.00299369 -0.000123309 0 0 0 64.0825 5091.13 0.00102636 0.00101603 0.999999 -3.0831 -0.322016 0 0 3.64712 
0.374892 -20.8617 5100 0.0163488 -0.120126 27.9997 66.3311 -13 34 1 0 1 0.00738215 -0.000133046 1.60709e-05 0 0 0 64.1179 5093.94 -0.00196495 -0.00360507 0.999992 14.3272 0.928224 0 0 3.64712 
3.19969 0.605427 5100 0.026448 0.004043 28 66.3172 -13 35 1 0 1 -0.000213978 -0.00113061 -3.78417e-06 0 0 0 64.1045 5092.88 0.0017364 -6.9887e-05 0.999998 0.359261 -0.773622 0 0 3.64712 
15.719 -21.358 5100 0.0656347 -0.179265 27.9993 66.2762 -13 36 1 0 1 0.00757818 -0.005584 0.000698821 0 0 0 64.0648 5089.73 0.00286142 -0.00804147 0.999964 11.7157 4.50719 0 0 3.64712 
32.9124 20.6725 5100 0.125327 0.208646 27.9989 66.2211 -13 37 1 0 1 -0.0073943 -0.0117254 -0.00145389 0 0 0 64.0115 5085.49 0.00250992 0.00476593 0.999985 -10.5762 5.08982 0 0 3.64712 
19.041 -7.62084 5100 0.0977838 -0.102592 27.9996 66.2745 -13 38 1 0 1 0.00270271 -0.00674118 0.000296632 0 0 0 64.0632 5089.6 0.00679866 -0.00376275 0.99997 2.50468 4.41446 0 0 3.64712 
9.92668 6.73448 5100 0.0574189 0.111532 27.9997 66.2997 -13 39 1 0 1 -0.00238164 -0.00350949 -0.00013059 0 0 0 64.0875 5091.53 -0.00070605 0.00474564 0.999988 -1.18048 1.03054 0 0 3.64712 
0.0739633 4.98109 5100 0.0451954 0.0272546 28 66.347 -13 40 1 0 1 -0.00175998 -2.6145e-05 -7.19683e-07 0 0 0 64.1332 5095.16 0.00394893 0.00451173 0.999982 -2.59747 -1.10101 0 0 3.64712 
10.052 -18.5988 5100 0.04406 -0.174534 27.9994 66.2928 -13 41 1 0 1 0.00658616 -0.00356445 0.000381803 0 0 0 64.0809 5091 0.00332394 -0.00790393 0.999963 9.79841 2.55734 0 0 3.64712 
9.30932 53.8454 5100 0.0611801 0.545382 27.9946 66.33 -13 42 1 0 1 -0.0192323 -0.00338056 -0.00108383 0 0 0 64.1169 5093.86 -0.00291194 0.0222311 0.999749 -25.3289 -3.43974 0 0 3.64712 
