#BLTrackFile2 Z1700
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
-2.40792 -2.6304 1700 0.282849 0.439109 27.9951 22.1394 -13 1 1 0 1 9.56582e-05 -0.000214927 -0.13116 0 0 0 21.4007 1700.21 0.0119555 0.0157247 0.999805 -18.2711 0.0687087 0 0 3.64712 
1.75231 7.46468 1700 -0.269395 -0.651766 27.9911 22.1429 -13 2 1 0 1 -6.95236e-05 -0.000618204 -0.131177 0 0 0 21.404 1700.48 -0.00835332 -0.0238929 0.99968 24.1057 3.44172 0 0 3.64712 
5.2627 2.0365 1700 -0.260524 -0.260059 27.9976 22.1385 -13 3 1 0 1 -0.000211798 -0.000400797 -0.131169 0 0 0 21.3998 1700.14 -0.0114958 -0.0114841 0.999868 15.1374 -3.46781 0 0 3.64712 
-1.57966 4.1326 1700 -0.058858 -0.0942998 27.9998 22.1371 -13 4 1 0 1 6.48598e-05 -0.000485623 -0.131169 0 0 0 21.3984 1700.03 0.00198153 -0.00295114 0.999994 1.9832 0.0415661 0 0 3.64712 
-0.928652 -1.16253 1700 0.166706 -0.0557586 27.9994 22.1369 -13 5 1 0 1 3.68919e-05 -0.000272477 -0.131158 0 0 0 21.3983 1700.02 0.00450325 -0.00133463 0.999989 0.0959302 4.03973 0 0 3.64712 
1.54391 2.08999 1700 -0.178521 -0.301334 27.9978 22.1382 -13 6 1 0 1 -6.1701e-05 -0.000402403 -0.131163 0 0 0 21.3995 1700.12 -0.00715023 -0.0102486 0.999922 13.1196 -1.43483 0 0 3.64712 
-3.05647 -3.59176 1700 0.232742 0.540592 27.9938 22.1402 -13 7 1 0 1 0.000121254 -0.000176931 -0.131162 0 0 0 21.4014 1700.27 0.010694 0.0205209 0.999732 -21.0446 -3.72744 0 0 3.64712 
-4.29022 -3.56372 1700 0.434779 0.488622 27.9924 22.141 -13 8 1 0 1 0.000170654 -0.000179195 -0.131163 0 0 0 21.4023 1700.34 0.017449 0.018209 0.999682 -22.7148 3.27163 0 0 3.64712 
0.191571 -5.68581 1700 0.318238 0.429936 27.9949 22.1399 -13 9 1 0 1 -9.1929e-06 -9.02939e-05 -0.131162 0 0 0 21.4012 1700.25 0.0088854 0.0144886 0.999856 -15.6965 0.387485 0 0 3.64712 
-4.51049 -0.192736 1700 0.0895794 0.00106872 27.9999 22.1368 -13 10 1 0 1 0.000180964 -0.00031475 -0.131165 0 0 0 21.3982 1700.01 0.00531036 0.0037947 0.999979 -3.37225 0.0960781 0 0 3.64712 
