#BLTrackFile NTuple/Z13800
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
3.15024 135.259 13800 -0.488833 2.41195 27.8916 179.678 -13 1 1 0 1
-1.13521 -166.981 13800 0.0689796 -3.00235 27.8385 179.744 -13 2 1 0 1
-9.13289 -95.2662 13800 0.69963 -1.68226 27.9407 179.612 -13 3 1 0 1
-1.70787 -5.98811 13800 0.0358912 -0.120895 27.9997 179.545 -13 4 1 0 1
6.35566 -3.08113 13800 -0.613882 -0.0487501 27.9932 179.526 -13 5 1 0 1
-6.65866 -82.0279 13800 0.455818 -1.45334 27.9585 179.598 -13 6 1 0 1
-0.0911646 155.04 13800 -0.038049 2.77573 27.8621 179.715 -13 7 1 0 1
2.83629 182.409 13800 -0.95567 3.24205 27.7952 179.822 -13 8 1 0 1
3.32184 113.846 13800 -0.527384 2.03666 27.9209 179.636 -13 9 1 0 1
0.080469 25.2266 13800 -0.0684748 0.450475 27.9963 179.55 -13 10 1 0 1
-4.11076 -27.1873 13800 0.148226 -0.482922 27.9954 179.545 -13 11 1 0 1
-0.485651 30.8862 13800 0.0137162 0.547698 27.9946 179.561 -13 12 1 0 1
-6.28797 -45.4529 13800 0.446822 -0.805852 27.9848 179.578 -13 13 1 0 1
-10.7209 -45.4536 13800 0.761903 -0.809984 27.9779 179.582 -13 14 1 0 1
-9.91718 4.27199 13800 0.61903 0.0538138 27.9931 179.563 -13 15 1 0 1
2.32043 -42.9285 13800 -0.281673 -0.764145 27.9882 179.546 -13 16 1 0 1
5.37781 -19.5638 13800 -0.560673 -0.340853 27.9923 179.526 -13 17 1 0 1
5.67379 47.5743 13800 -0.586381 0.847014 27.981 179.545 -13 18 1 0 1
1.59398 85.9115 13800 -0.310077 1.53935 27.9559 179.588 -13 19 1 0 1
-0.716939 68.6594 13800 -0.0240225 1.21412 27.9737 179.575 -13 20 1 0 1
-2.03362 -32.4824 13800 -0.0161048 -0.567985 27.9942 179.538 -13 21 1 0 1
-1.18807 53.7505 13800 -0.0277551 0.962309 27.9834 179.561 -13 22 1 0 1
-3.74097 5.9332 13800 0.203873 0.0996631 27.9991 179.553 -13 23 1 0 1
-4.92146 48.684 13800 0.268324 0.868844 27.9852 179.565 -13 24 1 0 1
-7.32134 -25.876 13800 0.433145 -0.468445 27.9927 179.561 -13 25 1 0 1
-4.93869 -28.3942 13800 0.262352 -0.510816 27.9941 179.558 -13 26 1 0 1
0.934703 -17.7147 13800 -0.208678 -0.321479 27.9974 179.532 -13 27 1 0 1
1.34656 -34.6805 13800 -0.247298 -0.625206 27.9919 179.539 -13 28 1 0 1
-6.36293 -82.8812 13800 0.457824 -1.47462 27.9574 179.604 -13 29 1 0 1
2.14649 -33.494 13800 -0.301793 -0.60406 27.9919 179.538 -13 30 1 0 1
2.61362 -6.46142 13800 -0.28557 -0.115727 27.9983 179.534 -13 31 1 0 1
-7.28404 -76.5252 13800 0.506834 -1.37627 27.9616 179.599 -13 32 1 0 1
-0.313795 23.6643 13800 -0.127874 0.42521 27.9965 179.535 -13 33 1 0 1
-3.1724 -94.7947 13800 0.170448 -1.67723 27.9492 179.605 -13 34 1 0 1
-2.48473 2.50428 13800 0.0518092 0.0443688 27.9999 179.539 -13 35 1 0 1
2.85741 -81.6048 13800 -0.406947 -1.45588 27.9592 179.579 -13 36 1 0 1
8.97895 76.5176 13800 -1.05315 1.35586 27.9473 179.587 -13 37 1 0 1
6.13405 -16.4187 13800 -0.592145 -0.30201 27.9921 179.531 -13 38 1 0 1
1.38222 6.9558 13800 -0.224991 0.139198 27.9988 179.532 -13 39 1 0 1
-2.33288 22.5204 13800 0.102652 0.397484 27.997 179.553 -13 40 1 0 1
0.415958 -62.917 13800 -0.185916 -1.12823 27.9766 179.563 -13 41 1 0 1
-0.501981 185.93 13800 -0.172037 3.36717 27.7963 179.816 -13 42 1 0 1
6.76497 -14.2828 13800 -0.638826 -0.248493 27.9916 179.529 -13 43 1 0 1
-1.50105 -17.1278 13800 -0.01973 -0.314283 27.9982 179.54 -13 44 1 0 1
4.93726 48.0306 13800 -0.550619 0.85777 27.9814 179.543 -13 45 1 0 1
-2.93352 -63.1328 13800 0.201603 -1.11059 27.9772 179.585 -13 46 1 0 1
-3.14742 38.6495 13800 0.123301 0.684725 27.9914 179.554 -13 47 1 0 1
0.727263 10.7935 13800 -0.185165 0.185174 27.9988 179.532 -13 48 1 0 1
-2.15482 -61.225 13800 0.0667361 -1.10883 27.978 179.577 -13 49 1 0 1
3.36926 -29.4439 13800 -0.390845 -0.522416 27.9924 179.534 -13 50 1 0 1
-3.39632 67.5674 13800 0.13762 1.19816 27.974 179.574 -13 51 1 0 1
-14.422 8.22434 13800 1.06508 0.13767 27.9794 179.577 -13 52 1 0 1
-2.15928 -21.7162 13800 0.0526326 -0.391407 27.9972 179.547 -13 53 1 0 1
-6.04068 6.47499 13800 0.331552 0.115799 27.9978 179.552 -13 54 1 0 1
-9.30098 30.3974 13800 0.587524 0.534104 27.9887 179.567 -13 55 1 0 1
2.98427 -15.9363 13800 -0.396994 -0.298 27.9956 179.524 -13 56 1 0 1
-1.5425 83.7898 13800 -0.0463522 1.49617 27.96 179.585 -13 57 1 0 1
-4.15555 43.6782 13800 0.227367 0.773248 27.9884 179.562 -13 58 1 0 1
-5.62046 -6.15779 13800 0.280753 -0.0973446 27.9984 179.548 -13 59 1 0 1
3.04989 42.0315 13800 -0.304199 0.737451 27.9886 179.547 -13 60 1 0 1
7.04744 3.53174 13800 -0.70113 0.0608788 27.9912 179.524 -13 61 1 0 1
2.07133 -134.433 13800 -0.292448 -2.39628 27.8957 179.676 -13 62 1 0 1
-6.75264 13.1539 13800 0.451874 0.2426 27.9953 179.566 -13 63 1 0 1
