#BLTrackFile NTuple/Z17700
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-51.2431 -62.5034 17700 -1.73542 0.991779 27.9286 230.565 -13 1 1 0 1
5.54762 81.4871 17700 0.194923 -1.32036 27.9682 230.68 -13 2 1 0 1
61.6252 39.9062 17700 2.1146 -0.558504 27.9145 230.453 -13 3 1 0 1
-0.482497 0.100068 17700 -0.00250946 0.0467411 28 230.329 -13 4 1 0 1
-60.0837 1.66344 17700 -2.02526 -0.0301351 27.9266 230.321 -13 5 1 0 1
38.1953 31.9592 17700 1.31025 -0.371817 27.9669 230.419 -13 6 1 0 1
-4.74205 -74.745 17700 -0.157212 1.18545 27.9745 230.628 -13 7 1 0 1
-104.429 -96.0224 17700 -3.62924 2.14569 27.6808 230.831 -13 8 1 0 1
-56.1457 -47.8573 17700 -1.89033 0.668622 27.9281 230.493 -13 9 1 0 1
-8.55808 -7.67295 17700 -0.280606 0.0385031 27.9986 230.337 -13 10 1 0 1
6.77805 8.63406 17700 0.253752 -0.0532844 27.9988 230.333 -13 11 1 0 1
0.313078 -9.96541 17700 0.0140261 0.0654321 27.9999 230.349 -13 12 1 0 1
38.5156 15.3716 17700 1.31315 -0.12698 27.9689 230.375 -13 13 1 0 1
65.7361 14.9151 17700 2.24989 -0.125014 27.9092 230.389 -13 14 1 0 1
50.0837 -3.95994 17700 1.72162 0.0959853 27.9469 230.356 -13 15 1 0 1
-29.1808 13.9781 17700 -0.974741 -0.099282 27.9829 230.341 -13 16 1 0 1
-56.0801 6.89733 17700 -1.88522 -0.067199 27.9364 230.322 -13 17 1 0 1
-58.2158 -15.7137 17700 -1.96041 0.129921 27.931 230.349 -13 18 1 0 1
-34.4677 -31.7492 17700 -1.14682 0.329575 27.9746 230.409 -13 19 1 0 1
-5.16201 -25.4766 17700 -0.163654 0.255942 27.9984 230.381 -13 20 1 0 1
-8.12906 11.5087 17700 -0.250189 -0.102631 27.9987 230.327 -13 21 1 0 1
-7.06764 -17.4981 17700 -0.222177 0.120002 27.9989 230.357 -13 22 1 0 1
15.0642 -2.51226 17700 0.522002 0.032157 27.9951 230.338 -13 23 1 0 1
19.7024 -15.9078 17700 0.684 0.112187 27.9914 230.361 -13 24 1 0 1
33.8178 7.16469 17700 1.16536 -0.0189763 27.9757 230.352 -13 25 1 0 1
18.9689 8.25962 17700 0.659449 -0.0319046 27.9922 230.346 -13 26 1 0 1
-24.0477 4.68537 17700 -0.79468 -0.00499086 27.9887 230.319 -13 27 1 0 1
-27.7192 10.0791 17700 -0.918598 -0.0399571 27.9849 230.33 -13 28 1 0 1
39.3018 31.6604 17700 1.3444 -0.355554 27.9654 230.425 -13 29 1 0 1
-32.3379 9.67621 17700 -1.07653 -0.0374943 27.9793 230.33 -13 30 1 0 1
-28.9505 1.87083 17700 -0.968547 -0.00725102 27.9832 230.321 -13 31 1 0 1
42.8848 26.6979 17700 1.46843 -0.245767 27.9604 230.415 -13 32 1 0 1
-17.3717 -6.86433 17700 -0.566199 0.0258247 27.9943 230.323 -13 33 1 0 1
12.2806 39.0995 17700 0.429394 -0.486812 27.9925 230.434 -13 34 1 0 1
-0.754606 -0.78399 17700 -0.00537556 0.00452615 28 230.323 -13 35 1 0 1
-43.1006 30.3716 17700 -1.44189 -0.326252 27.9609 230.399 -13 36 1 0 1
-107.435 -29.0783 17700 -3.65764 0.40868 27.7571 230.433 -13 37 1 0 1
-57.8948 3.87394 17700 -1.95106 0.00742571 27.9319 230.326 -13 38 1 0 1
-24.8286 -0.261727 17700 -0.82356 -0.0495389 27.9878 230.318 -13 39 1 0 1
6.23087 -7.38379 17700 0.221994 0.051648 27.9991 230.34 -13 40 1 0 1
-22.4452 20.9839 17700 -0.739194 -0.159973 27.9898 230.366 -13 41 1 0 1
-20.6471 -91.1969 17700 -0.687733 1.51928 27.9503 230.79 -13 42 1 0 1
-62.0436 5.06659 17700 -2.09395 -0.0511877 27.9215 230.326 -13 43 1 0 1
-7.01973 4.12358 17700 -0.217957 0.00913274 27.9992 230.325 -13 44 1 0 1
-55.8149 -15.5569 17700 -1.87483 0.119498 27.9369 230.346 -13 45 1 0 1
17.0061 23.7062 17700 0.580872 -0.246191 27.9929 230.388 -13 46 1 0 1
6.43597 -12.8109 17700 0.235216 0.0934752 27.9989 230.344 -13 47 1 0 1
-21.656 -4.10799 17700 -0.714607 0.0437922 27.9908 230.318 -13 48 1 0 1
2.13294 19.0002 17700 0.0867832 -0.106142 27.9997 230.377 -13 49 1 0 1
-40.1579 9.42728 17700 -1.34341 -0.0647905 27.9677 230.326 -13 50 1 0 1
7.4882 -24.6265 17700 0.272272 0.237496 27.9977 230.379 -13 51 1 0 1
94.2146 -3.55684 17700 3.2319 0.0562175 27.8128 230.39 -13 52 1 0 1
0.320435 6.13334 17700 0.0272813 -0.0176677 28 230.333 -13 53 1 0 1
24.6293 -1.902 17700 0.853303 0.00802063 27.987 230.338 -13 54 1 0 1
47.7376 -10.443 17700 1.63992 0.0925608 27.9518 230.363 -13 55 1 0 1
-42.1699 3.16172 17700 -1.4064 0.0287554 27.9646 230.315 -13 56 1 0 1
-10.3296 -31.3713 17700 -0.32694 0.323442 27.9962 230.402 -13 57 1 0 1
16.7567 -14.8067 17700 0.581339 0.11756 27.9937 230.356 -13 58 1 0 1
19.3455 3.33931 17700 0.676886 -0.0573479 27.9918 230.333 -13 59 1 0 1
-29.9025 -14.9388 17700 -1.00428 0.138507 27.9816 230.342 -13 60 1 0 1
-69.2766 -1.3092 17700 -2.33654 0.0149281 27.9023 230.322 -13 61 1 0 1
-30.1632 62.0635 17700 -1.01944 -0.944188 27.9655 230.556 -13 62 1 0 1
37.9813 -3.0227 17700 1.29767 -0.0104181 27.9699 230.355 -13 63 1 0 1
-18.4419 -2.69642 17700 -0.615128 -0.0312293 27.9932 230.329 -13 64 1 0 1
-13.2378 17.0308 17700 -0.436994 -0.151969 27.9962 230.352 -13 65 1 0 1
