#BLTrackFile NTuple/Z11500
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
29.4641 20.7675 11500 0.108745 1.32602 27.9684 149.919 -13 1 1 0 1
-0.999151 -23.8258 11500 0.345183 -1.64883 27.9493 149.755 -13 2 1 0 1
-34.7467 -13.4494 11500 0.599713 -0.94168 27.9777 149.444 -13 3 1 0 1
1.79713 0.568774 11500 0.353033 -0.068325 27.9977 149.653 -13 4 1 0 1
38.2741 -0.977824 11500 0.0994814 -0.0270591 27.9998 149.882 -13 5 1 0 1
-21.4755 -11.1495 11500 0.507053 -0.816049 27.9835 149.528 -13 6 1 0 1
4.7119 22.8331 11500 0.309462 1.52618 27.9567 149.776 -13 7 1 0 1
52.7558 33.0137 11500 -0.167988 1.75836 27.9442 150.164 -13 8 1 0 1
32.2804 16.2184 11500 0.0906708 1.12463 27.9773 149.909 -13 9 1 0 1
7.59598 3.11076 11500 0.320211 0.252701 27.997 149.697 -13 10 1 0 1
-4.36288 -3.50475 11500 0.377321 -0.271942 27.9961 149.607 -13 11 1 0 1
2.86855 4.13595 11500 0.361114 0.30761 27.996 149.676 -13 12 1 0 1
-21.4104 -5.84873 11500 0.52071 -0.454668 27.9915 149.522 -13 13 1 0 1
-39.0991 -5.20731 11500 0.634614 -0.457183 27.9891 149.402 -13 14 1 0 1
-31.1476 2.55895 11500 0.567577 0.030127 27.9942 149.443 -13 15 1 0 1
19.5412 -5.7378 11500 0.228683 -0.42684 27.9958 149.77 -13 16 1 0 1
35.3224 -3.31783 11500 0.113486 -0.190309 27.9991 149.86 -13 17 1 0 1
36.4927 6.51992 11500 0.103009 0.472576 27.9958 149.881 -13 18 1 0 1
20.8943 11.2092 11500 0.193225 0.855127 27.9863 149.802 -13 19 1 0 1
5.06388 9.89617 11500 0.326085 0.678609 27.9899 149.693 -13 20 1 0 1
4.89089 -5.12488 11500 0.312724 -0.318402 27.9964 149.662 -13 21 1 0 1
5.39367 6.53195 11500 0.318359 0.538963 27.993 149.684 -13 22 1 0 1
-7.71612 1.28105 11500 0.420451 0.0561737 27.9968 149.597 -13 23 1 0 1
-11.1601 5.90066 11500 0.433138 0.489476 27.9924 149.577 -13 24 1 0 1
-20.5404 -2.39596 11500 0.496646 -0.264665 27.9943 149.512 -13 25 1 0 1
-10.9168 -3.01103 11500 0.433717 -0.288269 27.9952 149.576 -13 26 1 0 1
15.645 -1.74631 11500 0.248649 -0.180125 27.9983 149.733 -13 27 1 0 1
17.7501 -3.86362 11500 0.232579 -0.349738 27.9968 149.751 -13 28 1 0 1
-21.6567 -10.6977 11500 0.513902 -0.828044 27.983 149.532 -13 29 1 0 1
20.7737 -3.72865 11500 0.214097 -0.337849 27.9971 149.772 -13 30 1 0 1
19.8386 -0.780709 11500 0.233363 -0.0648057 27.999 149.766 -13 31 1 0 1
-24.3503 -8.35835 11500 0.528121 -0.773492 27.9843 149.511 -13 32 1 0 1
11.1489 2.69861 11500 0.275082 0.238311 27.9976 149.704 -13 33 1 0 1
-5.63443 -13.7725 11500 0.390727 -0.93751 27.9816 149.637 -13 34 1 0 1
1.00038 0.334475 11500 0.348244 0.0249576 27.9978 149.641 -13 35 1 0 1
26.1969 -11.2517 11500 0.159544 -0.808742 27.9879 149.832 -13 36 1 0 1
61.8103 11.8791 11500 -0.118025 0.749608 27.9897 150.076 -13 37 1 0 1
37.0243 -1.30904 11500 0.108391 -0.169228 27.9993 149.877 -13 38 1 0 1
16.5155 -0.517419 11500 0.24796 0.078456 27.9988 149.74 -13 39 1 0 1
-1.98067 3.1411 11500 0.381625 0.223719 27.9965 149.635 -13 40 1 0 1
14.2388 -7.73937 11500 0.248553 -0.629505 27.9918 149.743 -13 41 1 0 1
10.7284 26.1347 11500 0.228124 1.83464 27.9389 149.883 -13 42 1 0 1
39.6266 -2.45785 11500 0.0913189 -0.138769 27.9995 149.893 -13 43 1 0 1
5.03383 -1.31422 11500 0.320794 -0.176715 27.9976 149.668 -13 44 1 0 1
34.5656 6.32876 11500 0.111101 0.478596 27.9957 149.865 -13 45 1 0 1
-7.60684 -9.32695 11500 0.425187 -0.624268 27.9898 149.62 -13 46 1 0 1
-3.04423 5.19782 11500 0.37813 0.385139 27.9948 149.624 -13 47 1 0 1
14.3094 2.04404 11500 0.259886 0.103485 27.9986 149.724 -13 48 1 0 1
0.099036 -6.22824 11500 0.356997 -0.622063 27.9908 149.662 -13 49 1 0 1
25.741 -4.09432 11500 0.182227 -0.291854 27.9979 149.802 -13 50 1 0 1
-3.73603 9.23575 11500 0.374674 0.672078 27.9894 149.63 -13 51 1 0 1
-56.8386 1.68249 11500 0.764299 0.0782344 27.9895 149.28 -13 52 1 0 1
0.924157 -2.2977 11500 0.353299 -0.220214 27.9969 149.647 -13 53 1 0 1
-14.8458 0.734797 11500 0.458279 0.0654402 27.9962 149.545 -13 54 1 0 1
