#BLTrackFile NTuple/Z10700
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
35.3413 -17.3422 10700 -0.294213 1.33408 27.9667 139.489 -13 1 1 0 1
-2.23701 23.5592 10700 -0.0466949 -1.65792 27.9508 139.32 -13 2 1 0 1
-43.56 13.5856 10700 0.218503 -0.946192 27.9832 139.02 -13 3 1 0 1
0.488844 2.51291 10700 -0.044679 -0.068186 27.9999 139.236 -13 4 1 0 1
44.5986 -0.195532 10700 -0.30995 -0.0273923 27.9983 139.464 -13 5 1 0 1
-27.4726 12.2681 10700 0.119365 -0.819722 27.9877 139.106 -13 6 1 0 1
4.56802 -21.0233 10700 -0.0848032 1.53496 27.9578 139.343 -13 7 1 0 1
66.6309 -17.6269 10700 -0.571115 1.7706 27.9381 139.724 -13 8 1 0 1
38.7381 -16.0788 10700 -0.31456 1.131 27.9754 139.483 -13 9 1 0 1
7.28439 -4.13358 10700 -0.0793043 0.253956 27.9987 139.28 -13 10 1 0 1
-6.43694 4.29291 10700 -0.0180181 -0.273282 27.9987 139.189 -13 11 1 0 1
1.33453 -4.68596 10700 -0.0367476 0.309218 27.9983 139.258 -13 12 1 0 1
-27.7794 7.19085 10700 0.132339 -0.456558 27.996 139.103 -13 13 1 0 1
-48.9279 7.89883 10700 0.254184 -0.458937 27.9951 138.983 -13 14 1 0 1
-38.9607 1.67176 10700 0.183346 0.031162 27.9994 139.025 -13 15 1 0 1
21.9669 6.50633 10700 -0.174423 -0.429159 27.9962 139.352 -13 16 1 0 1
41.2122 2.14878 10700 -0.294875 -0.191563 27.9978 139.442 -13 17 1 0 1
42.6864 -7.03919 10700 -0.305405 0.475154 27.9943 139.462 -13 18 1 0 1
24.3313 -13.3271 10700 -0.209617 0.859679 27.986 139.38 -13 19 1 0 1
4.53908 -9.57836 10700 -0.0718613 0.682448 27.9916 139.272 -13 20 1 0 1
4.76032 4.01543 10700 -0.0856978 -0.320365 27.998 139.244 -13 21 1 0 1
5.10364 -8.91991 10700 -0.0800924 0.541587 27.9946 139.265 -13 22 1 0 1
-11.0561 -0.335375 10700 0.0261511 0.0566397 27.9999 139.179 -13 23 1 0 1
-14.9105 -8.13264 10700 0.0405438 0.491622 27.9957 139.158 -13 24 1 0 1
-26.2031 5.18322 10700 0.107578 -0.265378 27.9985 139.094 -13 25 1 0 1
-14.6742 5.24798 10700 0.0407646 -0.289366 27.9985 139.158 -13 26 1 0 1
17.467 3.41301 10700 -0.153518 -0.180886 27.999 139.316 -13 27 1 0 1
20.0498 6.15957 10700 -0.170104 -0.351364 27.9973 139.333 -13 28 1 0 1
-27.8501 13.0579 10700 0.126241 -0.831512 27.9874 139.11 -13 29 1 0 1
23.6349 5.95395 10700 -0.189615 -0.339413 27.9973 139.353 -13 30 1 0 1
22.1441 1.07712 10700 -0.170263 -0.0651276 27.9994 139.349 -13 31 1 0 1
-30.9733 13.814 10700 0.141379 -0.77601 27.9889 139.089 -13 32 1 0 1
12.1661 -4.13111 10700 -0.125577 0.23944 27.9987 139.286 -13 33 1 0 1
-8.1438 13.1412 10700 -0.00268668 -0.942668 27.9841 139.214 -13 34 1 0 1
-0.178492 -0.38124 10700 -0.0492414 0.0250877 27.9999 139.223 -13 35 1 0 1
30.6532 11.9603 10700 -0.245037 -0.81325 27.9871 139.41 -13 36 1 0 1
74.5463 -9.64964 10700 -0.532406 0.754025 27.9848 139.653 -13 37 1 0 1
43.0816 3.53554 10700 -0.300676 -0.169833 27.9979 139.459 -13 38 1 0 1
18.3676 -2.75133 10700 -0.15453 0.0783681 27.9995 139.323 -13 39 1 0 1
-4.15137 -3.27626 10700 -0.0146144 0.224918 27.9991 139.217 -13 40 1 0 1
16.0344 10.3126 10700 -0.152584 -0.632702 27.9924 139.323 -13 41 1 0 1
12.9411 -26.6115 10700 -0.166657 1.84494 27.9387 139.443 -13 42 1 0 1
46.195 1.52857 10700 -0.318402 -0.139692 27.9978 139.476 -13 43 1 0 1
4.68195 3.74281 10700 -0.077994 -0.177303 27.9993 139.251 -13 44 1 0 1
40.509 -7.40036 10700 -0.296741 0.48112 27.9943 139.446 -13 45 1 0 1
-11.101 8.59038 10700 0.0316243 -0.627708 27.9929 139.2 -13 46 1 0 1
-5.13109 -5.8485 10700 -0.0175358 0.387128 27.9973 139.205 -13 47 1 0 1
15.795 -0.930759 10700 -0.141822 0.104261 27.9994 139.307 -13 48 1 0 1
-1.35226 11.5935 10700 -0.039666 -0.624577 27.993 139.242 -13 49 1 0 1
29.5655 4.27944 10700 -0.223098 -0.293491 27.9976 139.384 -13 50 1 0 1
-5.74318 -10.046 10700 -0.0202843 0.6756 27.9918 139.209 -13 51 1 0 1
-70.5722 -0.568567 10700 0.390576 0.0788728 27.9972 138.861 -13 52 1 0 1
-0.403275 4.01089 10700 -0.0440258 -0.221141 27.9991 139.23 -13 53 1 0 1
-19.3448 -1.14059 10700 0.0666932 0.0656949 27.9998 139.127 -13 54 1 0 1
-36.7671 -4.39732 10700 0.171849 0.302821 27.9978 139.039 -13 55 1 0 1
30.4185 3.98799 10700 -0.235387 -0.167547 27.9985 139.378 -13 56 1 0 1
6.8819 -12.9069 10700 -0.103989 0.838498 27.9872 139.281 -13 57 1 0 1
-12.3643 -6.62487 10700 0.0295654 0.437803 27.9966 139.173 -13 58 1 0 1
