#BLTrackFile NTuple/Z800
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-16.4268 -3.48291 800 0.267404 -0.526455 27.9938 10.4177 -13 1 1 0 1
22.6359 10.1581 800 -0.493097 0.773781 27.985 10.4183 -13 2 1 0 1
15.6819 -1.63757 800 -0.02841 0.494596 27.9956 10.4175 -13 3 1 0 1
3.23828 3.459 800 -0.0976438 0.199863 27.9991 10.4174 -13 4 1 0 1
-2.00371 3.11179 800 -0.136761 -0.120254 27.9994 10.4173 -13 5 1 0 1
12.0232 1.79349 800 -0.172896 0.412806 27.9964 10.4175 -13 6 1 0 1
-18.5978 -6.94005 800 0.387318 -0.550905 27.9919 10.4178 -13 7 1 0 1
-21.8872 -1.30814 800 0.210041 -0.727878 27.9897 10.4179 -13 8 1 0 1
-15.2603 -5.77562 800 0.30035 -0.587916 27.9922 10.4178 -13 9 1 0 1
-4.83755 2.14803 800 -0.105141 -0.0830151 27.9997 10.4173 -13 10 1 0 1
5.18136 -0.881914 800 0.00778184 0.14451 27.9996 10.4173 -13 11 1 0 1
-5.80041 3.89833 800 -0.175691 -0.0479668 27.9994 10.4175 -13 12 1 0 1
5.97825 3.80841 800 -0.246162 0.3115 27.9972 10.4176 -13 13 1 0 1
10.5336 -0.725349 800 0.00171846 0.438504 27.9966 10.4175 -13 14 1 0 1
6.26947 -2.25052 800 0.167472 0.313151 27.9977 10.4175 -13 15 1 0 1
4.60815 5.07676 800 -0.241961 0.154064 27.9985 10.4174 -13 16 1 0 1
0.616194 2.52022 800 -0.122295 -0.0607427 27.9997 10.4173 -13 17 1 0 1
-7.07424 0.00400983 800 0.0488495 -0.276813 27.9986 10.4174 -13 18 1 0 1
-11.4868 -5.80991 800 0.280833 -0.451553 27.995 10.4176 -13 19 1 0 1
-7.15211 -1.45824 800 0.142197 -0.158426 27.9992 10.4173 -13 20 1 0 1
3.86533 -1.39349 800 -0.0107821 0.0415694 28 10.4173 -13 21 1 0 1
-7.33081 -3.56731 800 0.153659 -0.246548 27.9985 10.4174 -13 22 1 0 1
0.0526369 1.8752 800 -0.0834871 0.10304 27.9997 10.4173 -13 23 1 0 1
-5.62535 -4.84618 800 0.192652 -0.165831 27.9988 10.4173 -13 24 1 0 1
6.97112 0.167948 800 -0.00914424 0.296182 27.9984 10.4174 -13 25 1 0 1
5.66325 1.88553 800 -0.0971004 0.249345 27.9987 10.4174 -13 26 1 0 1
3.82888 1.97787 800 -0.0538425 0.114692 27.9997 10.4173 -13 27 1 0 1
6.24081 3.22979 800 -0.105692 0.192117 27.9991 10.4173 -13 28 1 0 1
12.907 3.51975 800 -0.216518 0.486323 27.9949 10.4176 -13 29 1 0 1
5.68936 3.9558 800 -0.134669 0.181406 27.9991 10.4173 -13 30 1 0 1
-0.178843 3.8589 800 -0.165099 0.0217758 27.9995 10.4173 -13 31 1 0 1
16.1413 3.00975 800 -0.0974878 0.617364 27.993 10.4178 -13 32 1 0 1
-2.74918 -2.63576 800 0.11715 -0.137278 27.9994 10.4173 -13 33 1 0 1
10.7518 3.46195 800 -0.289803 0.323092 27.9966 10.4175 -13 34 1 0 1
0.609169 -0.790289 800 0.0270059 0.0217987 28 10.4173 -13 35 1 0 1
10.3731 6.11301 800 -0.273202 0.290582 27.9972 10.4174 -13 36 1 0 1
-11.7367 -1.00264 800 0.100924 -0.52907 27.9948 10.4177 -13 37 1 0 1
2.77965 5.8923 800 -0.175198 0.100211 27.9993 10.4173 -13 38 1 0 1
-3.98227 -0.569933 800 -0.0468078 -0.185888 27.9993 10.4174 -13 39 1 0 1
-2.88619 1.20064 800 -0.0509838 -0.00648034 28 10.4173 -13 40 1 0 1
9.87313 4.34073 800 -0.176621 0.30535 27.9978 10.4174 -13 41 1 0 1
-27.8554 -10.9959 800 0.411314 -0.977347 27.9799 10.4187 -13 42 1 0 1
-0.785574 4.56377 800 -0.201363 -0.067145 27.9992 10.4173 -13 43 1 0 1
4.71866 1.68413 800 -0.0382664 0.177377 27.9994 10.4173 -13 44 1 0 1
-6.88431 -1.67024 800 0.112875 -0.30248 27.9981 10.4174 -13 45 1 0 1
4.51839 6.0223 800 -0.410083 0.223273 27.9961 10.4178 -13 46 1 0 1
