#BLTrackFile NTuple/Z8000
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
33.4014 -41.3756 8000 0.425068 -0.420334 27.9936 104.295 -13 1 1 0 1
2.70652 51.0846 8000 0.399078 0.569144 27.9914 104.108 -13 2 1 0 1
-31.9453 29.4634 8000 0.411045 0.321225 27.9951 103.84 -13 3 1 0 1
2.63853 1.72938 8000 0.449191 0.0622601 27.9963 104.077 -13 4 1 0 1
39.1225 1.09624 8000 0.452001 -0.00713544 27.9964 104.301 -13 5 1 0 1
-19.3761 26.0988 8000 0.425748 0.279869 27.9954 103.933 -13 6 1 0 1
7.34248 -48.0257 8000 0.415304 -0.498083 27.9925 104.14 -13 7 1 0 1
61.8904 -51.2673 8000 0.417994 -0.502741 27.9924 104.503 -13 8 1 0 1
36.6487 -34.7636 8000 0.423692 -0.390702 27.9941 104.296 -13 9 1 0 1
7.6086 -8.21368 8000 0.45588 -0.0916385 27.9961 104.12 -13 10 1 0 1
-1.41901 8.90526 8000 0.430615 0.0942466 27.9965 104.029 -13 11 1 0 1
1.84839 -10.1358 8000 0.463903 -0.101993 27.996 104.098 -13 12 1 0 1
-21.4593 14.6225 8000 0.451305 0.162025 27.9959 103.939 -13 13 1 0 1
-37.8877 13.9946 8000 0.436471 0.188126 27.996 103.815 -13 14 1 0 1
-29.0574 -1.78534 8000 0.43619 0.0478402 27.9966 103.863 -13 15 1 0 1
20.53 13.8505 8000 0.447804 0.145558 27.996 104.189 -13 16 1 0 1
36.9337 6.363 8000 0.445121 0.0461562 27.9964 104.28 -13 17 1 0 1
37.9454 -14.9799 8000 0.446958 -0.163952 27.996 104.295 -13 18 1 0 1
24.2334 -27.0372 8000 0.427037 -0.309807 27.995 104.205 -13 19 1 0 1
6.28505 -22.3731 8000 0.441701 -0.208998 27.9957 104.105 -13 20 1 0 1
7.97508 10.7838 8000 0.429669 0.0832331 27.9966 104.084 -13 21 1 0 1
7.32685 -17.3437 8000 0.437739 -0.20066 27.9959 104.1 -13 22 1 0 1
-7.18648 -2.04171 8000 0.451285 -0.00450293 27.9964 104.021 -13 23 1 0 1
-9.21836 -15.7538 8000 0.435901 -0.182539 27.996 103.994 -13 24 1 0 1
-18.5661 8.20142 8000 0.437086 0.120396 27.9963 103.933 -13 25 1 0 1
-9.3216 9.16135 8000 0.441199 0.119058 27.9963 103.997 -13 26 1 0 1
17.6107 5.6586 8000 0.440308 0.0785032 27.9964 104.156 -13 27 1 0 1
19.81 11.0786 8000 0.439272 0.14115 27.9962 104.171 -13 28 1 0 1
-20.1446 26.1879 8000 0.430185 0.301667 27.9951 103.936 -13 29 1 0 1
22.541 10.677 8000 0.442123 0.136908 27.9962 104.191 -13 30 1 0 1
20.2321 2.08554 8000 0.453838 0.0242597 27.9963 104.189 -13 31 1 0 1
-22.2524 23.7729 8000 0.425972 0.327104 27.9948 103.916 -13 32 1 0 1
13.6236 -7.65023 8000 0.435699 -0.0929842 27.9965 104.126 -13 33 1 0 1
-3.14617 30.5543 8000 0.424388 0.292479 27.9953 104.039 -13 34 1 0 1
3.06517 -0.824616 8000 0.439047 -0.00826321 27.9966 104.065 -13 35 1 0 1
29.1299 25.6907 8000 0.431682 0.277675 27.9953 104.237 -13 36 1 0 1
65.5276 -22.1917 8000 0.440787 -0.253468 27.9954 104.473 -13 37 1 0 1
37.8106 5.00451 8000 0.452386 0.0859976 27.9962 104.296 -13 38 1 0 1
17.8735 -2.00442 8000 0.445683 -0.0683946 27.9964 104.163 -13 39 1 0 1
-1.48955 -7.42677 8000 0.45135 -0.0704766 27.9963 104.058 -13 40 1 0 1
17.033 20.1122 8000 0.431356 0.234831 27.9957 104.156 -13 41 1 0 1
15.9882 -55.4149 8000 0.398376 -0.666256 27.9892 104.216 -13 42 1 0 1
40.2263 4.62225 8000 0.454169 0.0331439 27.9963 104.313 -13 43 1 0 1
7.08503 5.44629 8000 0.438943 0.0869522 27.9964 104.091 -13 44 1 0 1
36.6928 -15.117 8000 0.441067 -0.172643 27.996 104.279 -13 45 1 0 1
-7.63929 20.6827 8000 0.45081 0.185576 27.9958 104.034 -13 46 1 0 1
-1.26996 -12.6662 8000 0.439404 -0.127732 27.9963 104.044 -13 47 1 0 1
16.0412 -3.63745 8000 0.442279 -0.0170347 27.9965 104.148 -13 48 1 0 1
1.82088 19.4738 8000 0.438115 0.267833 27.9953 104.075 -13 49 1 0 1
27.2579 9.49948 8000 0.444654 0.0956136 27.9963 104.222 -13 50 1 0 1
-0.962665 -21.9568 8000 0.42751 -0.221998 27.9959 104.042 -13 51 1 0 1
-56.4353 -2.63284 8000 0.441007 -0.0117274 27.9965 103.692 -13 52 1 0 1
2.43546 7.0252 8000 0.443068 0.0906507 27.9963 104.07 -13 53 1 0 1
-13.0094 -2.10037 8000 0.439787 -0.0256121 27.9965 103.968 -13 54 1 0 1
-27.3173 -9.783 8000 0.435863 -0.0981623 27.9964 103.876 -13 55 1 0 1
28.8334 4.85562 8000 0.43582 0.0967462 27.9964 104.217 -13 56 1 0 1
10.1892 -26.8028 8000 0.419823 -0.2925 27.9953 104.108 -13 57 1 0 1
-7.66242 -14.279 8000 0.442459 -0.145303 27.9961 104.011 -13 58 1 0 1
-9.56329 2.21996 8000 0.435729 -0.0125577 27.9966 103.983 -13 59 1 0 1
20.8054 -13.7649 8000 0.455271 -0.111098 27.9961 104.199 -13 60 1 0 1
44.6759 -1.14679 8000 0.447737 -0.00657767 27.9964 104.33 -13 61 1 0 1
21.2495 41.9019 8000 0.428874 0.410957 27.9937 104.226 -13 62 1 0 1
-21.7069 -4.0874 8000 0.453213 -0.0746479 27.9962 103.934 -13 63 1 0 1
13.6986 -4.42114 8000 0.457163 -0.0890029 27.9961 104.157 -13 64 1 0 1
10.8243 15.8241 8000 0.448493 0.136597 27.9961 104.134 -13 65 1 0 1
29.8572 -28.7929 8000 0.439111 -0.291342 27.995 104.257 -13 66 1 0 1
-26.7835 -9.93542 8000 0.423311 -0.0888436 27.9967 103.862 -13 67 1 0 1
-23.4203 6.51918 8000 0.443424 0.0799804 27.9964 103.91 -13 68 1 0 1
36.984 7.39902 8000 0.44955 0.0851492 27.9963 104.288 -13 69 1 0 1
55.4931 -10.8658 8000 0.454736 -0.11277 27.9961 104.412 -13 70 1 0 1
11.2844 16.5429 8000 0.423448 0.19065 27.9961 104.102 -13 71 1 0 1
-7.18385 -0.993859 8000 0.442239 -0.0630985 27.9964 104.007 -13 72 1 0 1
-14.4445 13.2801 8000 0.431571 0.184014 27.9961 103.954 -13 73 1 0 1
-31.9613 10.0381 8000 0.437369 0.0714163 27.9965 103.849 -13 74 1 0 1
