#BLTrackFile NTuple/Z6700
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
35.7918 -11.5944 6700 -0.0557266 -0.741355 27.9901 87.1374 -13 1 1 0 1
6.81398 12.5195 6700 -0.0877746 0.959582 27.9834 87.1834 -13 2 1 0 1
-26.4812 7.99913 6700 -0.130735 0.543716 27.9944 87.1943 -13 3 1 0 1
5.62244 -1.40436 6700 -0.0780758 0.067118 27.9998 87.1691 -13 4 1 0 1
40.8778 1.10012 6700 -0.0522205 0.00487633 28 87.108 -13 5 1 0 1
-14.9026 7.20286 6700 -0.108404 0.477183 27.9957 87.1911 -13 6 1 0 1
10.7495 -13.2796 6700 -0.0748276 -0.872783 27.9863 87.1832 -13 7 1 0 1
63.4048 -14.37 6700 -0.0323482 -0.91428 27.9851 87.1181 -13 8 1 0 1
39.2835 -8.10668 6700 -0.0642177 -0.652154 27.9923 87.1141 -13 9 1 0 1
10.0864 -2.02313 6700 -0.0664842 -0.153871 27.9995 87.1733 -13 10 1 0 1
2.47105 2.44839 6700 -0.097751 0.162219 27.9994 87.1498 -13 11 1 0 1
4.12624 -3.00331 6700 -0.0619011 -0.18052 27.9993 87.1974 -13 12 1 0 1
-17.8222 3.84406 6700 -0.0927719 0.271246 27.9985 87.2184 -13 13 1 0 1
-32.9896 2.35162 6700 -0.122293 0.286879 27.9983 87.2208 -13 14 1 0 1
-24.3993 -3.32903 6700 -0.117137 0.0220669 27.9997 87.2011 -13 15 1 0 1
22.9751 3.73377 6700 -0.0659128 0.252174 27.9988 87.1395 -13 16 1 0 1
39.0434 2.59223 6700 -0.0596361 0.0987445 27.9998 87.1023 -13 17 1 0 1
39.8869 -3.70071 6700 -0.055247 -0.277021 27.9986 87.1094 -13 18 1 0 1
27.2674 -6.13953 6700 -0.0753098 -0.512906 27.9952 87.1226 -13 19 1 0 1
9.27517 -7.24242 6700 -0.0754772 -0.386544 27.9972 87.1659 -13 20 1 0 1
11.6216 4.23307 6700 -0.0925301 0.172123 27.9993 87.1309 -13 21 1 0 1
10.5443 -3.95574 6700 -0.0815807 -0.330835 27.9979 87.1529 -13 22 1 0 1
-3.98446 -1.29731 6700 -0.0829889 -0.0231887 27.9999 87.1894 -13 23 1 0 1
-5.35053 -3.7215 6700 -0.0968542 -0.29904 27.9982 87.1759 -13 24 1 0 1
-14.3656 0.895094 6700 -0.105505 0.176162 27.9992 87.1886 -13 25 1 0 1
-5.64429 1.61903 6700 -0.0931962 0.184325 27.9992 87.1808 -13 26 1 0 1
20.5252 0.711577 6700 -0.0765623 0.118424 27.9996 87.1289 -13 27 1 0 1
22.6734 1.92475 6700 -0.0752836 0.221654 27.999 87.1262 -13 28 1 0 1
-15.8441 6.35382 6700 -0.104339 0.495756 27.9954 87.2009 -13 29 1 0 1
25.1883 1.81146 6700 -0.0705989 0.214185 27.9991 87.126 -13 30 1 0 1
22.4768 0.462302 6700 -0.0621335 0.0398517 27.9999 87.144 -13 31 1 0 1
-17.6277 3.53275 6700 -0.111958 0.49329 27.9954 87.1964 -13 32 1 0 1
16.8452 -1.53542 6700 -0.0831591 -0.149557 27.9995 87.1301 -13 33 1 0 1
0.70585 9.70619 6700 -0.0926574 0.532148 27.9948 87.1699 -13 34 1 0 1
6.48668 -0.24478 6700 -0.0877065 -0.0146685 27.9999 87.1519 -13 35 1 0 1
31.8422 6.53279 6700 -0.0689064 0.473344 27.9959 87.1167 -13 36 1 0 1
66.8649 -4.66281 6700 -0.0420995 -0.423821 27.9968 87.0689 -13 37 1 0 1
39.5714 -0.114543 6700 -0.0518567 0.117638 27.9997 87.113 -13 38 1 0 1
20.5683 1.49048 6700 -0.0721398 -0.0746831 27.9998 87.1354 -13 39 1 0 1
1.48356 -2.39291 6700 -0.0774437 -0.128656 27.9996 87.1817 -13 40 1 0 1
20.1878 4.41863 6700 -0.0794067 0.385495 27.9972 87.1308 -13 41 1 0 1
19.5813 -11.1809 6700 -0.0727413 -1.08164 27.979 87.1856 -13 42 1 0 1
41.8307 1.89618 6700 -0.0487367 0.071435 27.9999 87.1107 -13 43 1 0 1
10.3648 0.220711 6700 -0.0842431 0.123197 27.9996 87.1467 -13 44 1 0 1
38.9407 -3.42728 6700 -0.061873 -0.285361 27.9985 87.1027 -13 45 1 0 1
-4.6148 7.17474 6700 -0.0766038 0.348944 27.9977 87.205 -13 46 1 0 1
2.21507 -3.75257 6700 -0.0886105 -0.225628 27.999 87.1644 -13 47 1 0 1
18.9227 -1.89369 6700 -0.0760512 -0.0491674 27.9999 87.1335 -13 48 1 0 1
5.14013 2.68225 6700 -0.0830594 0.405268 27.9969 87.17 -13 49 1 0 1
29.6604 2.73201 6700 -0.0655668 0.169239 27.9994 87.12 -13 50 1 0 1
2.88552 -6.46207 6700 -0.0943621 -0.391943 27.9971 87.1576 -13 51 1 0 1
-50.9571 -1.45548 6700 -0.138522 -0.0343183 27.9996 87.2444 -13 52 1 0 1
5.65787 1.22338 6700 -0.0828761 0.141331 27.9995 87.1623 -13 53 1 0 1
-9.08706 -0.446554 6700 -0.099282 -0.0408591 27.9998 87.1806 -13 54 1 0 1
-22.7556 -3.02006 6700 -0.114374 -0.173166 27.9992 87.1999 -13 55 1 0 1
31.628 -0.672072 6700 -0.0741953 0.125038 27.9996 87.102 -13 56 1 0 1
13.959 -6.80888 6700 -0.0914729 -0.497663 27.9954 87.1347 -13 57 1 0 1
-4.11903 -4.22308 6700 -0.0898926 -0.254749 27.9987 87.1813 -13 58 1 0 1
-5.58634 2.15459 6700 -0.100408 0.0109725 27.9998 87.1687 -13 59 1 0 1
22.902 -5.15498 6700 -0.05833 -0.223542 27.999 87.1494 -13 60 1 0 1
46.4559 -0.53996 6700 -0.0528824 -0.0164177 27.9999 87.0921 -13 61 1 0 1
23.8191 12.4744 6700 -0.0594845 0.740964 27.9901 87.1646 -13 62 1 0 1
-18.0735 0.167314 6700 -0.093228 -0.0997218 27.9997 87.216 -13 63 1 0 1
15.9706 0.621699 6700 -0.0621776 -0.114868 27.9997 87.1633 -13 64 1 0 1
13.4734 5.58052 6700 -0.0693936 0.264399 27.9987 87.1612 -13 65 1 0 1
32.124 -8.17451 6700 -0.05858 -0.514559 27.9952 87.132 -13 66 1 0 1
-21.6844 -3.52164 6700 -0.126462 -0.167008 27.9992 87.18 -13 67 1 0 1
-19.308 1.39058 6700 -0.104054 0.127214 27.9995 87.2044 -13 68 1 0 1
38.8815 1.65151 6700 -0.0548311 0.14015 27.9996 87.1104 -13 69 1 0 1
56.5888 -2.85924 6700 -0.0383311 -0.197081 27.9993 87.0901 -13 70 1 0 1
15.0552 3.77202 6700 -0.0942848 0.315107 27.9981 87.1213 -13 71 1 0 1
-3.56215 1.96245 6700 -0.0925763 -0.0607946 27.9998 87.1745 -13 72 1 0 1
-10.1662 1.88753 6700 -0.106619 0.276393 27.9984 87.1763 -13 73 1 0 1
-27.2975 4.3474 6700 -0.117167 0.153833 27.9993 87.2091 -13 74 1 0 1
2.15117 0.745643 6700 -0.0881171 0.0315785 27.9998 87.1639 -13 75 1 0 1
18.1171 -0.851572 6700 -0.085232 -0.0869392 27.9997 87.1229 -13 76 1 0 1
-3.05106 6.2594 6700 -0.100793 0.517323 27.995 87.1697 -13 77 1 0 1
-0.289373 -6.03742 6700 -0.0994825 -0.353757 27.9976 87.1586 -13 78 1 0 1
6.22629 -6.35704 6700 -0.0882791 -0.367404 27.9975 87.156 -13 79 1 0 1
32.2715 5.62273 6700 -0.0695575 0.461385 27.9961 87.1146 -13 80 1 0 1
25.6965 4.01743 6700 -0.0687977 0.426637 27.9967 87.1333 -13 81 1 0 1
21.6784 0.122709 6700 -0.07259 -0.00399958 27.9999 87.1307 -13 82 1 0 1
-28.6435 -0.187474 6700 -0.104994 -0.0157565 27.9998 87.23 -13 83 1 0 1
14.8154 -9.10122 6700 -0.0794327 -0.592217 27.9936 87.152 -13 84 1 0 1
-9.10745 2.74893 6700 -0.10039 0.0763591 27.9997 87.1792 -13 85 1 0 1
-14.2891 2.18012 6700 -0.114738 -0.0300103 27.9997 87.1738 -13 86 1 0 1
42.3543 -4.10337 6700 -0.0370495 -0.113314 27.9997 87.1265 -13 87 1 0 1
28.0647 1.57042 6700 -0.0845608 0.216169 27.999 87.0977 -13 88 1 0 1
15.231 -2.28006 6700 -0.0734065 -0.136212 27.9996 87.1483 -13 89 1 0 1
23.5268 4.72551 6700 -0.0739463 0.358361 27.9976 87.1284 -13 90 1 0 1
-32.6376 3.97688 6700 -0.149317 0.302226 27.998 87.1813 -13 91 1 0 1
26.0774 -3.22609 6700 -0.0673312 -0.23515 27.9989 87.1283 -13 92 1 0 1
14.1319 -0.885791 6700 -0.0838584 -0.12112 27.9996 87.1364 -13 93 1 0 1
-20.1423 7.76012 6700 -0.112315 0.402043 27.9969 87.1984 -13 94 1 0 1
-24.5436 -1.60742 6700 -0.1058 -0.179065 27.9992 87.2173 -13 95 1 0 1
-4.68814 -2.80752 6700 -0.107159 -0.183284 27.9992 87.1577 -13 96 1 0 1
-8.19789 3.932 6700 -0.0988261 0.583808 27.9937 87.1923 -13 97 1 0 1
37.2438 2.41844 6700 -0.0644689 0.330994 27.998 87.105 -13 98 1 0 1
-45.3657 10.2897 6700 -0.129453 0.579651 27.9937 87.249 -13 99 1 0 1
-0.359437 -6.37463 6700 -0.0912655 -0.350215 27.9977 87.1701 -13 100 1 0 1
30.541 0.699524 6700 -0.0675553 0.207041 27.9992 87.1159 -13 101 1 0 1
6.7884 -5.32033 6700 -0.095133 -0.223844 27.9989 87.142 -13 102 1 0 1
73.4523 -9.96319 6700 -0.0291719 -0.639351 27.9927 87.0818 -13 103 1 0 1
-10.6806 -5.09572 6700 -0.0985052 -0.36959 27.9974 87.1903 -13 104 1 0 1
9.53366 -5.70427 6700 -0.0913235 -0.399097 27.997 87.1437 -13 105 1 0 1
-12.1346 -0.25579 6700 -0.10405 -0.0596951 27.9997 87.1828 -13 106 1 0 1
29.172 -3.83792 6700 -0.0575385 -0.394545 27.9972 87.139 -13 107 1 0 1
11.376 6.3452 6700 -0.086999 0.325356 27.998 87.142 -13 108 1 0 1
26.367 -0.197547 6700 -0.0606774 0.0805021 27.9998 87.1357 -13 109 1 0 1
-11.5936 2.55157 6700 -0.114914 0.168055 27.9993 87.1664 -13 110 1 0 1
6.55788 -1.47387 6700 -0.100809 -0.0897075 27.9997 87.1333 -13 111 1 0 1
52.1579 -4.47039 6700 -0.0374083 -0.218103 27.9991 87.1022 -13 112 1 0 1
34.1811 0.688984 6700 -0.0631084 0.0421401 27.9999 87.11 -13 113 1 0 1
29.7601 -2.42862 6700 -0.0702308 -0.230122 27.999 87.1144 -13 114 1 0 1
8.98573 6.43415 6700 -0.0900753 0.35677 27.9976 87.1451 -13 115 1 0 1
45.2516 -22.2337 6700 -0.0542247 -1.48644 27.9605 87.1873 -13 116 1 0 1
29.9018 -6.46033 6700 -0.0676212 -0.589406 27.9937 87.1307 -13 117 1 0 1
2.30837 5.78401 6700 -0.0984833 0.517805 27.995 87.1579 -13 118 1 0 1
22.5077 11.7193 6700 -0.0797422 0.806624 27.9883 87.1418 -13 119 1 0 1
9.19182 0.698799 6700 -0.0865205 -0.0535283 27.9998 87.1461 -13 120 1 0 1
23.2649 7.10052 6700 -0.0771856 0.428969 27.9966 87.1258 -13 121 1 0 1
8.7788 3.21878 6700 -0.0907957 0.152203 27.9994 87.1415 -13 122 1 0 1
